Cenário Projeção;natureza;ICAO;Sentido;Ano;Passageiros
Tendencial;Doméstico;SBVC;Total;2046;501082,834415
Tendencial;Doméstico;SBVC;Total;2047;509847,294937
Tendencial;Doméstico;SBVC;Total;2048;518828,697837
Tendencial;Doméstico;SBVC;Total;2049;527983,005092
Tendencial;Doméstico;SBVC;Total;2050;537318,202523
Tendencial;Doméstico;SBVC;Total;2051;547103,630008
Tendencial;Doméstico;SBVC;Total;2052;557202,591447
Tendencial;Doméstico;SBVC;Total;2053;567528,701981
Tendencial;Doméstico;SBVC;Total;2054;578065,830725
Tendencial;Doméstico;SBVG;Total;2025;106432,0
Tendencial;Doméstico;SBVG;Total;2026;115984,0
Tendencial;Doméstico;SBVG;Total;2027;122468,0
Tendencial;Doméstico;SBVG;Total;2028;130616,0
Tendencial;Doméstico;SBVG;Total;2029;135650,0
Tendencial;Doméstico;SBVG;Total;2030;139412,0
Tendencial;Doméstico;SBVG;Total;2031;142616,0
Tendencial;Doméstico;SBVG;Total;2032;145520,0
Tendencial;Doméstico;SBVG;Total;2033;148316,0
Tendencial;Doméstico;SBVG;Total;2034;151054,0
Tendencial;Doméstico;SBVG;Total;2035;153806,0
Tendencial;Doméstico;SBVG;Total;2036;156576,0
Tendencial;Doméstico;SBVG;Total;2037;159418,0
Tendencial;Doméstico;SBVG;Total;2038;162296,0
Tendencial;Doméstico;SBVG;Total;2039;165262,0
Tendencial;Doméstico;SBVG;Total;2040;168278,0
Tendencial;Doméstico;SBVG;Total;2041;171398,0
Tendencial;Doméstico;SBVG;Total;2042;174560,0
Tendencial;Doméstico;SBVG;Total;2043;177828,0
Tendencial;Doméstico;SBVG;Total;2044;181154,0
Tendencial;Doméstico;SBVG;Total;2045;184584,0
Tendencial;Doméstico;SBVG;Total;2046;187866,0
Tendencial;Doméstico;SBVG;Total;2047;191262,0
Tendencial;Doméstico;SBVG;Total;2048;194696,0
Tendencial;Doméstico;SBVG;Total;2049;198242,0
Tendencial;Doméstico;SBVG;Total;2050;201840,0
Tendencial;Doméstico;SBVG;Total;2051;205634,0
Tendencial;Doméstico;SBVG;Total;2052;209550,0
Tendencial;Doméstico;SBVG;Total;2053;213564,0
Tendencial;Doméstico;SBVG;Total;2054;217666,0
Tendencial;Doméstico;SBVH;Total;2025;16171,552106668
Tendencial;Doméstico;SBVH;Total;2026;16622,0
Tendencial;Doméstico;SBVH;Total;2027;16658,0
Tendencial;Doméstico;SBVH;Total;2028;16890,0
Tendencial;Doméstico;SBVH;Total;2029;16800,0
Tendencial;Doméstico;SBVH;Total;2030;16632,0
Tendencial;Doméstico;SBVH;Total;2031;16450,0
Tendencial;Doméstico;SBVH;Total;2032;16280,0
Tendencial;Doméstico;SBVH;Total;2033;16128,0
Tendencial;Doméstico;SBVH;Total;2034;16000,0
Tendencial;Doméstico;SBVH;Total;2035;15896,0
Tendencial;Doméstico;SBVH;Total;2036;15816,0
Tendencial;Doméstico;SBVH;Total;2037;15760,0
Tendencial;Doméstico;SBVH;Total;2038;15722,0
Tendencial;Doméstico;SBVH;Total;2039;15708,0
Tendencial;Doméstico;SBVH;Total;2040;15708,0
Tendencial;Doméstico;SBVH;Total;2041;15728,0
Tendencial;Doméstico;SBVH;Total;2042;15764,0
Tendencial;Doméstico;SBVH;Total;2043;15814,0
Tendencial;Doméstico;SBVH;Total;2044;15872,0
Tendencial;Doméstico;SBVH;Total;2045;15944,0
Tendencial;Doméstico;SBVH;Total;2046;16038,0
Tendencial;Doméstico;SBVH;Total;2047;16138,0
Tendencial;Doméstico;SBVH;Total;2048;16252,0
Tendencial;Doméstico;SBVH;Total;2049;16368,0
Tendencial;Doméstico;SBVH;Total;2050;16494,0
Tendencial;Doméstico;SBVH;Total;2051;16630,0
Tendencial;Doméstico;SBVH;Total;2052;16782,0
Tendencial;Doméstico;SBVH;Total;2053;16930,0
Tendencial;Doméstico;SBVH;Total;2054;17088,0
Tendencial;Doméstico;SBVT;Total;2025;3168528,20609
Tendencial;Doméstico;SBVT;Total;2026;3190225,4096
Tendencial;Doméstico;SBVT;Total;2027;3243612,73525
Tendencial;Doméstico;SBVT;Total;2028;3384239,97727
Tendencial;Doméstico;SBVT;Total;2029;3468391,95533
Tendencial;Doméstico;SBVT;Total;2030;3535258,74555
Tendencial;Doméstico;SBVT;Total;2031;3596135,15808
Tendencial;Doméstico;SBVT;Total;2032;3654921,61937
Tendencial;Doméstico;SBVT;Total;2033;3713187,66829
Tendencial;Doméstico;SBVT;Total;2034;3771863,5312
Tendencial;Doméstico;SBVT;Total;2035;3831288,10996
Tendencial;Doméstico;SBVT;Total;2036;3891878,89375
Tendencial;Doméstico;SBVT;Total;2037;3953729,64821
Tendencial;Doméstico;SBVT;Total;2038;4017188,68446
Tendencial;Doméstico;SBVT;Total;2039;4081966,5268
Tendencial;Doméstico;SBVT;Total;2040;4148469,30677
Tendencial;Doméstico;SBVT;Total;2041;4216493,51745
Tendencial;Doméstico;SBVT;Total;2042;4286311,46474
Tendencial;Doméstico;SBVT;Total;2043;4357749,05688
Tendencial;Doméstico;SBVT;Total;2044;4430819,94292
Tendencial;Doméstico;SBVT;Total;2045;4505582,42861
Tendencial;Doméstico;SBVT;Total;2046;4581950,12532
Tendencial;Doméstico;SBVT;Total;2047;4659800,85757
Tendencial;Doméstico;SBVT;Total;2048;4739440,99384
Tendencial;Doméstico;SBVT;Total;2049;4820564,45169
Tendencial;Doméstico;SBVT;Total;2050;4903460,94917
Tendencial;Doméstico;SBVT;Total;2051;4990142,09976
Tendencial;Doméstico;SBVT;Total;2052;5079546,79808
Tendencial;Doméstico;SBVT;Total;2053;5171049,49137
Tendencial;Doméstico;SBVT;Total;2054;5264394,68117
Tendencial;Doméstico;SBZM;Total;2025;182451,6058245
Tendencial;Doméstico;SBZM;Total;2026;196569,3413113
Tendencial;Doméstico;SBZM;Total;2027;205647,1937054
Tendencial;Doméstico;SBZM;Total;2028;217752,8243342
Tendencial;Doméstico;SBZM;Total;2029;224570,6323617
Tendencial;Doméstico;SBZM;Total;2030;229277,5454614
Tendencial;Doméstico;SBZM;Total;2031;233005,3559512
Tendencial;Doméstico;SBZM;Total;2032;236262,7164885
Tendencial;Doméstico;SBZM;Total;2033;239313,9279411
Tendencial;Doméstico;SBZM;Total;2034;242275,1555638
Tendencial;Doméstico;SBZM;Total;2035;245242,5139877
Tendencial;Doméstico;SBZM;Total;2036;248256,0863927
Tendencial;Doméstico;SBZM;Total;2037;251343,9456151
Tendencial;Doméstico;SBZM;Total;2038;254542,1268144
Tendencial;Doméstico;SBZM;Total;2039;257830,6547084
Tendencial;Doméstico;SBZM;Total;2040;261233,5509699
Tendencial;Doméstico;SBZM;Total;2041;264752,8282819
Tendencial;Doméstico;SBZM;Total;2042;268380,504717
Tendencial;Doméstico;SBZM;Total;2043;272118,5671509
Tendencial;Doméstico;SBZM;Total;2044;275961,005546
Tendencial;Doméstico;SBZM;Total;2045;279895,814446
Tendencial;Doméstico;SBZM;Total;2046;284206,978276
Tendencial;Doméstico;SBZM;Total;2047;288660,4735243
Tendencial;Doméstico;SBZM;Total;2048;293240,3104483
Tendencial;Doméstico;SBZM;Total;2049;297918,4683604
Tendencial;Doméstico;SBZM;Total;2050;302692,9357307
Tendencial;Doméstico;SBZM;Total;2051;307700,1631608
Tendencial;Doméstico;SBZM;Total;2052;312863,9097727
Tendencial;Doméstico;SBZM;Total;2053;318154,0415115
Tendencial;Doméstico;SBZM;Total;2054;323542,5122504
Tendencial;Doméstico;SDAG;Total;2025;19638,0
Tendencial;Doméstico;SDAG;Total;2026;20452,0
Tendencial;Doméstico;SDAG;Total;2027;21092,0
Tendencial;Doméstico;SDAG;Total;2028;22188,0
Tendencial;Doméstico;SDAG;Total;2029;22856,0
Tendencial;Doméstico;SDAG;Total;2030;23374,0
Tendencial;Doméstico;SDAG;Total;2031;23840,0
Tendencial;Doméstico;SDAG;Total;2032;24274,0
Tendencial;Doméstico;SDAG;Total;2033;24710,0
Tendencial;Doméstico;SDAG;Total;2034;25134,0
Tendencial;Doméstico;SDAG;Total;2035;25572,0
Tendencial;Doméstico;SDAG;Total;2036;26006,0
Tendencial;Doméstico;SDAG;Total;2037;26456,0
Tendencial;Doméstico;SDAG;Total;2038;26904,0
Tendencial;Doméstico;SDAG;Total;2039;27372,0
Tendencial;Doméstico;SDAG;Total;2040;27838,0
Tendencial;Doméstico;SDAG;Total;2041;28324,0
Tendencial;Doméstico;SDAG;Total;2042;28810,0
Tendencial;Doméstico;SDAG;Total;2043;29318,0
Tendencial;Doméstico;SDAG;Total;2044;29818,0
Tendencial;Doméstico;SDAG;Total;2045;30346,0
Tendencial;Doméstico;SDAG;Total;2046;30824,0
Tendencial;Doméstico;SDAG;Total;2047;31314,0
Tendencial;Doméstico;SDAG;Total;2048;31802,0
Tendencial;Doméstico;SDAG;Total;2049;32312,0
Tendencial;Doméstico;SDAG;Total;2050;32818,0
Tendencial;Doméstico;SDAG;Total;2051;33360,0
Tendencial;Doméstico;SDAG;Total;2052;33918,0
Tendencial;Doméstico;SDAG;Total;2053;34488,0
Tendencial;Doméstico;SDAG;Total;2054;35070,0
Tendencial;Doméstico;SDIY;Total;2025;429170,0
Tendencial;Doméstico;SDIY;Total;2026;425918,0
Tendencial;Doméstico;SDIY;Total;2027;431782,0
Tendencial;Doméstico;SDIY;Total;2028;449510,0
Tendencial;Doméstico;SDIY;Total;2029;459598,0
Tendencial;Doméstico;SDIY;Total;2030;467188,0
Tendencial;Doméstico;SDIY;Total;2031;473866,0
Tendencial;Doméstico;SDIY;Total;2032;480058,0
Tendencial;Doméstico;SDIY;Total;2033;486114,0
Tendencial;Doméstico;SDIY;Total;2034;492058,0
Tendencial;Doméstico;SDIY;Total;2035;498100,0
Tendencial;Doméstico;SDIY;Total;2036;504086,0
Tendencial;Doméstico;SDIY;Total;2037;510196,0
Tendencial;Doméstico;SDIY;Total;2038;516346,0
Tendencial;Doméstico;SDIY;Total;2039;522644,0
Tendencial;Doméstico;SDIY;Total;2040;529036,0
Tendencial;Doméstico;SDIY;Total;2041;535514,0
Tendencial;Doméstico;SDIY;Total;2042;542092,0
Tendencial;Doméstico;SDIY;Total;2043;548850,0
Tendencial;Doméstico;SDIY;Total;2044;555682,0
Tendencial;Doméstico;SDIY;Total;2045;562726,0
Tendencial;Doméstico;SDIY;Total;2046;569630,0
Tendencial;Doméstico;SDIY;Total;2047;576652,0
Tendencial;Doméstico;SDIY;Total;2048;583788,0
Tendencial;Doméstico;SDIY;Total;2049;591056,0
Tendencial;Doméstico;SDIY;Total;2050;598366,0
Tendencial;Doméstico;SDIY;Total;2051;606130,0
Tendencial;Doméstico;SDIY;Total;2052;614134,0
Tendencial;Doméstico;SDIY;Total;2053;622292,0
Tendencial;Doméstico;SDIY;Total;2054;630578,0
Tendencial;Doméstico;SDOW;Total;2025;0,0
Tendencial;Doméstico;SDOW;Total;2026;0,0
Tendencial;Doméstico;SDOW;Total;2027;0,0
Tendencial;Doméstico;SDOW;Total;2028;0,0
Tendencial;Doméstico;SDOW;Total;2029;0,0
Tendencial;Doméstico;SDOW;Total;2030;0,0
Tendencial;Doméstico;SDOW;Total;2031;0,0
Tendencial;Doméstico;SDOW;Total;2032;0,0
Tendencial;Doméstico;SDOW;Total;2033;0,0
Tendencial;Doméstico;SDOW;Total;2034;0,0
Tendencial;Doméstico;SDOW;Total;2035;0,0
Tendencial;Doméstico;SDOW;Total;2036;0,0
Tendencial;Doméstico;SDOW;Total;2037;0,0
Tendencial;Doméstico;SDOW;Total;2038;0,0
Tendencial;Doméstico;SDOW;Total;2039;0,0
Tendencial;Doméstico;SDOW;Total;2040;0,0
Tendencial;Doméstico;SDOW;Total;2041;0,0
Tendencial;Doméstico;SDOW;Total;2042;0,0
Tendencial;Doméstico;SDOW;Total;2043;0,0
Tendencial;Doméstico;SDOW;Total;2044;0,0
Tendencial;Doméstico;SDOW;Total;2045;0,0
Tendencial;Doméstico;SDOW;Total;2046;0,0
Tendencial;Doméstico;SDOW;Total;2047;0,0
Tendencial;Doméstico;SDOW;Total;2048;0,0
Tendencial;Doméstico;SDOW;Total;2049;0,0
Tendencial;Doméstico;SDOW;Total;2050;0,0
Tendencial;Doméstico;SDOW;Total;2051;0,0
Tendencial;Doméstico;SDOW;Total;2052;0,0
Tendencial;Doméstico;SDOW;Total;2053;0,0
Tendencial;Doméstico;SDOW;Total;2054;0,0
Tendencial;Doméstico;SDRK;Total;2025;122834,0
Tendencial;Doméstico;SDRK;Total;2026;132538,0
Tendencial;Doméstico;SDRK;Total;2027;138504,0
Tendencial;Doméstico;SDRK;Total;2028;146380,0
Tendencial;Doméstico;SDRK;Total;2029;150714,0
Tendencial;Doméstico;SDRK;Total;2030;153942,0
Tendencial;Doméstico;SDRK;Total;2031;156582,0
Tendencial;Doméstico;SDRK;Total;2032;159110,0
Tendencial;Doméstico;SDRK;Total;2033;161454,0
Tendencial;Doméstico;SDRK;Total;2034;163858,0
Tendencial;Doméstico;SDRK;Total;2035;166186,0
Tendencial;Doméstico;SDRK;Total;2036;168642,0
Tendencial;Doméstico;SDRK;Total;2037;171054,0
Tendencial;Doméstico;SDRK;Total;2038;173630,0
Tendencial;Doméstico;SDRK;Total;2039;176188,0
Tendencial;Doméstico;SDRK;Total;2040;178920,0
Tendencial;Doméstico;SDRK;Total;2041;181638,0
Tendencial;Doméstico;SDRK;Total;2042;184544,0
Tendencial;Doméstico;SDRK;Total;2043;187444,0
Tendencial;Doméstico;SDRK;Total;2044;190510,0
Tendencial;Doméstico;SDRK;Total;2045;193560,0
Tendencial;Doméstico;SDRK;Total;2046;196900,0
Tendencial;Doméstico;SDRK;Total;2047;200190,0
Tendencial;Doméstico;SDRK;Total;2048;203654,0
Tendencial;Doméstico;SDRK;Total;2049;207080,0
Tendencial;Doméstico;SDRK;Total;2050;210662,0
Tendencial;Doméstico;SDRK;Total;2051;214318,0
Tendencial;Doméstico;SDRK;Total;2052;218088,0
Tendencial;Doméstico;SDRK;Total;2053;221932,0
Tendencial;Doméstico;SDRK;Total;2054;225846,0
Tendencial;Doméstico;SDUB;Total;2025;26066,0
Tendencial;Doméstico;SDUB;Total;2026;28064,0
Tendencial;Doméstico;SDUB;Total;2027;29326,0
Tendencial;Doméstico;SDUB;Total;2028;30994,0
Tendencial;Doméstico;SDUB;Total;2029;31948,0
Tendencial;Doméstico;SDUB;Total;2030;32658,0
Tendencial;Doméstico;SDUB;Total;2031;33270,0
Tendencial;Doméstico;SDUB;Total;2032;33838,0
Tendencial;Doméstico;SDUB;Total;2033;34396,0
Tendencial;Doméstico;SDUB;Total;2034;34948,0
Tendencial;Doméstico;SDUB;Total;2035;35512,0
Tendencial;Doméstico;SDUB;Total;2036;36088,0
Tendencial;Doméstico;SDUB;Total;2037;36674,0
Tendencial;Doméstico;SDUB;Total;2038;37282,0
Tendencial;Doméstico;SDUB;Total;2039;37908,0
Tendencial;Doméstico;SDUB;Total;2040;38554,0
Tendencial;Doméstico;SDUB;Total;2041;39222,0
Tendencial;Doméstico;SDUB;Total;2042;39912,0
Tendencial;Doméstico;SDUB;Total;2043;40622,0
Tendencial;Doméstico;SDUB;Total;2044;41352,0
Tendencial;Doméstico;SDUB;Total;2045;42100,0
Tendencial;Doméstico;SDUB;Total;2046;42852,0
Tendencial;Doméstico;SDUB;Total;2047;43618,0
Tendencial;Doméstico;SDUB;Total;2048;44398,0
Tendencial;Doméstico;SDUB;Total;2049;45194,0
Tendencial;Doméstico;SDUB;Total;2050;46008,0
Tendencial;Doméstico;SDUB;Total;2051;46856,0
Tendencial;Doméstico;SDUB;Total;2052;47732,0
Tendencial;Doméstico;SDUB;Total;2053;48626,0
Tendencial;Doméstico;SDUB;Total;2054;49538,0
Tendencial;Doméstico;SDXF;Total;2025;2812,0
Tendencial;Doméstico;SDXF;Total;2026;2826,0
Tendencial;Doméstico;SDXF;Total;2027;2900,0
Tendencial;Doméstico;SDXF;Total;2028;3044,0
Tendencial;Doméstico;SDXF;Total;2029;3142,0
Tendencial;Doméstico;SDXF;Total;2030;3212,0
Tendencial;Doméstico;SDXF;Total;2031;3274,0
Tendencial;Doméstico;SDXF;Total;2032;3324,0
Tendencial;Doméstico;SDXF;Total;2033;3380,0
Tendencial;Doméstico;SDXF;Total;2034;3438,0
Tendencial;Doméstico;SDXF;Total;2035;3494,0
Tendencial;Doméstico;SDXF;Total;2036;3544,0
Tendencial;Doméstico;SDXF;Total;2037;3606,0
Tendencial;Doméstico;SDXF;Total;2038;3664,0
Tendencial;Doméstico;SDXF;Total;2039;3720,0
Tendencial;Doméstico;SDXF;Total;2040;3784,0
Tendencial;Doméstico;SDXF;Total;2041;3840,0
Tendencial;Doméstico;SDXF;Total;2042;3906,0
Tendencial;Doméstico;SDXF;Total;2043;3974,0
Tendencial;Doméstico;SDXF;Total;2044;4036,0
Tendencial;Doméstico;SDXF;Total;2045;4108,0
Tendencial;Doméstico;SDXF;Total;2046;4176,0
Tendencial;Doméstico;SDXF;Total;2047;4244,0
Tendencial;Doméstico;SDXF;Total;2048;4320,0
Tendencial;Doméstico;SDXF;Total;2049;4392,0
Tendencial;Doméstico;SDXF;Total;2050;4464,0
Tendencial;Doméstico;SDXF;Total;2051;4542,0
Tendencial;Doméstico;SDXF;Total;2052;4624,0
Tendencial;Doméstico;SDXF;Total;2053;4706,0
Tendencial;Doméstico;SDXF;Total;2054;4794,0
Tendencial;Doméstico;SIRI;Total;2025;0,0
Tendencial;Doméstico;SIRI;Total;2026;0,0
Tendencial;Doméstico;SIRI;Total;2027;0,0
Tendencial;Doméstico;SIRI;Total;2028;0,0
Tendencial;Doméstico;SIRI;Total;2029;0,0
Tendencial;Doméstico;SIRI;Total;2030;0,0
Tendencial;Doméstico;SIRI;Total;2031;0,0
Tendencial;Doméstico;SIRI;Total;2032;0,0
Tendencial;Doméstico;SIRI;Total;2033;0,0
Tendencial;Doméstico;SIRI;Total;2034;0,0
Tendencial;Doméstico;SIRI;Total;2035;0,0
Tendencial;Doméstico;SIRI;Total;2036;0,0
Tendencial;Doméstico;SIRI;Total;2037;0,0
Tendencial;Doméstico;SIRI;Total;2038;0,0
Tendencial;Doméstico;SIRI;Total;2039;0,0
Tendencial;Doméstico;SIRI;Total;2040;0,0
Tendencial;Doméstico;SIRI;Total;2041;0,0
Tendencial;Doméstico;SIRI;Total;2042;0,0
Tendencial;Doméstico;SIRI;Total;2043;0,0
Tendencial;Doméstico;SIRI;Total;2044;0,0
Tendencial;Doméstico;SIRI;Total;2045;0,0
Tendencial;Doméstico;SIRI;Total;2046;0,0
Tendencial;Doméstico;SIRI;Total;2047;0,0
Tendencial;Doméstico;SIRI;Total;2048;0,0
Tendencial;Doméstico;SIRI;Total;2049;0,0
Tendencial;Doméstico;SIRI;Total;2050;0,0
Tendencial;Doméstico;SIRI;Total;2051;0,0
Tendencial;Doméstico;SIRI;Total;2052;0,0
Tendencial;Doméstico;SIRI;Total;2053;0,0
Tendencial;Doméstico;SIRI;Total;2054;0,0
Tendencial;Doméstico;SJOG;Total;2025;40748,0
Tendencial;Doméstico;SJOG;Total;2026;42104,0
Tendencial;Doméstico;SJOG;Total;2027;42348,0
Tendencial;Doméstico;SJOG;Total;2028;43072,0
Tendencial;Doméstico;SJOG;Total;2029;42964,0
Tendencial;Doméstico;SJOG;Total;2030;42648,0
Tendencial;Doméstico;SJOG;Total;2031;42290,0
Tendencial;Doméstico;SJOG;Total;2032;41950,0
Tendencial;Doméstico;SJOG;Total;2033;41644,0
Tendencial;Doméstico;SJOG;Total;2034;41406,0
Tendencial;Doméstico;SJOG;Total;2035;41224,0
Tendencial;Doméstico;SJOG;Total;2036;41096,0
Tendencial;Doméstico;SJOG;Total;2037;41018,0
Tendencial;Doméstico;SJOG;Total;2038;40998,0
Tendencial;Doméstico;SJOG;Total;2039;41028,0
Tendencial;Doméstico;SJOG;Total;2040;41108,0
Tendencial;Doméstico;SJOG;Total;2041;41222,0
Tendencial;Doméstico;SJOG;Total;2042;41382,0
Tendencial;Doméstico;SJOG;Total;2043;41570,0
Tendencial;Doméstico;SJOG;Total;2044;41790,0
Tendencial;Doméstico;SJOG;Total;2045;42044,0
Tendencial;Doméstico;SJOG;Total;2046;42324,0
Tendencial;Doméstico;SJOG;Total;2047;42626,0
Tendencial;Doméstico;SJOG;Total;2048;42950,0
Tendencial;Doméstico;SJOG;Total;2049;43292,0
Tendencial;Doméstico;SJOG;Total;2050;43656,0
Tendencial;Doméstico;SJOG;Total;2051;44046,0
Tendencial;Doméstico;SJOG;Total;2052;44464,0
Tendencial;Doméstico;SJOG;Total;2053;44900,0
Tendencial;Doméstico;SJOG;Total;2054;45346,0
Tendencial;Doméstico;SJZA;Total;2025;0,0
Tendencial;Doméstico;SJZA;Total;2026;0,0
Tendencial;Doméstico;SJZA;Total;2027;0,0
Tendencial;Doméstico;SJZA;Total;2028;0,0
Tendencial;Doméstico;SJZA;Total;2029;0,0
Tendencial;Doméstico;SJZA;Total;2030;0,0
Tendencial;Doméstico;SJZA;Total;2031;0,0
Tendencial;Doméstico;SJZA;Total;2032;0,0
Tendencial;Doméstico;SJZA;Total;2033;0,0
Tendencial;Doméstico;SJZA;Total;2034;0,0
Tendencial;Doméstico;SJZA;Total;2035;0,0
Tendencial;Doméstico;SJZA;Total;2036;0,0
Tendencial;Doméstico;SJZA;Total;2037;0,0
Tendencial;Doméstico;SJZA;Total;2038;0,0
Tendencial;Doméstico;SJZA;Total;2039;0,0
Tendencial;Doméstico;SJZA;Total;2040;0,0
Tendencial;Doméstico;SJZA;Total;2041;0,0
Tendencial;Doméstico;SJZA;Total;2042;0,0
Tendencial;Doméstico;SJZA;Total;2043;0,0
Tendencial;Doméstico;SJZA;Total;2044;0,0
Tendencial;Doméstico;SJZA;Total;2045;0,0
Tendencial;Doméstico;SJZA;Total;2046;0,0
Tendencial;Doméstico;SJZA;Total;2047;0,0
Tendencial;Doméstico;SJZA;Total;2048;0,0
Tendencial;Doméstico;SJZA;Total;2049;0,0
Tendencial;Doméstico;SJZA;Total;2050;0,0
Tendencial;Doméstico;SJZA;Total;2051;0,0
Tendencial;Doméstico;SJZA;Total;2052;0,0
Tendencial;Doméstico;SJZA;Total;2053;0,0
Tendencial;Doméstico;SJZA;Total;2054;0,0
Tendencial;Doméstico;SN6L;Total;2025;147222,0
Tendencial;Doméstico;SN6L;Total;2026;151622,0
Tendencial;Doméstico;SN6L;Total;2027;155806,0
Tendencial;Doméstico;SN6L;Total;2028;163602,0
Tendencial;Doméstico;SN6L;Total;2029;168180,0
Tendencial;Doméstico;SN6L;Total;2030;171708,0
Tendencial;Doméstico;SN6L;Total;2031;174824,0
Tendencial;Doméstico;SN6L;Total;2032;177784,0
Tendencial;Doméstico;SN6L;Total;2033;180676,0
Tendencial;Doméstico;SN6L;Total;2034;183568,0
Tendencial;Doméstico;SN6L;Total;2035;186490,0
Tendencial;Doméstico;SN6L;Total;2036;189466,0
Tendencial;Doméstico;SN6L;Total;2037;192510,0
Tendencial;Doméstico;SN6L;Total;2038;195632,0
Tendencial;Doméstico;SN6L;Total;2039;198838,0
Tendencial;Doméstico;SN6L;Total;2040;202130,0
Tendencial;Doméstico;SN6L;Total;2041;205512,0
Tendencial;Doméstico;SN6L;Total;2042;208998,0
Tendencial;Doméstico;SN6L;Total;2043;212570,0
Tendencial;Doméstico;SN6L;Total;2044;216242,0
Tendencial;Doméstico;SN6L;Total;2045;219990,0
Tendencial;Doméstico;SN6L;Total;2046;223850,0
Tendencial;Doméstico;SN6L;Total;2047;227786,0
Tendencial;Doméstico;SN6L;Total;2048;231812,0
Tendencial;Doméstico;SN6L;Total;2049;235916,0
Tendencial;Doméstico;SN6L;Total;2050;240108,0
Tendencial;Doméstico;SN6L;Total;2051;244496,0
Tendencial;Doméstico;SN6L;Total;2052;249026,0
Tendencial;Doméstico;SN6L;Total;2053;253660,0
Tendencial;Doméstico;SN6L;Total;2054;258390,0
Tendencial;Doméstico;SNAB;Total;2025;0,0
Tendencial;Doméstico;SNAB;Total;2026;0,0
Tendencial;Doméstico;SNAB;Total;2027;0,0
Tendencial;Doméstico;SNAB;Total;2028;0,0
Tendencial;Doméstico;SNAB;Total;2029;0,0
Tendencial;Doméstico;SNAB;Total;2030;0,0
Tendencial;Doméstico;SNAB;Total;2031;0,0
Tendencial;Doméstico;SNAB;Total;2032;0,0
Tendencial;Doméstico;SNAB;Total;2033;0,0
Tendencial;Doméstico;SNAB;Total;2034;0,0
Tendencial;Doméstico;SNAB;Total;2035;0,0
Tendencial;Doméstico;SNAB;Total;2036;0,0
Tendencial;Doméstico;SNAB;Total;2037;0,0
Tendencial;Doméstico;SNAB;Total;2038;0,0
Tendencial;Doméstico;SNAB;Total;2039;0,0
Tendencial;Doméstico;SNAB;Total;2040;0,0
Tendencial;Doméstico;SNAB;Total;2041;0,0
Tendencial;Doméstico;SNAB;Total;2042;0,0
Tendencial;Doméstico;SNAB;Total;2043;0,0
Tendencial;Doméstico;SNAB;Total;2044;0,0
Tendencial;Doméstico;SNAB;Total;2045;0,0
Tendencial;Doméstico;SNAB;Total;2046;0,0
Tendencial;Doméstico;SNAB;Total;2047;0,0
Tendencial;Doméstico;SNAB;Total;2048;0,0
