ICAO;Sentido;Cenário;Ano;Carga (kg)
SBMO;Importação;Pessimista;2051;40349,70949
SBMO;Importação;Pessimista;2052;40696,55609
SBMO;Importação;Pessimista;2053;41050,57011
SBMO;Importação;Pessimista;2054;41411,67588
SBFI;Importação;Pessimista;2025;813,6316005
SBFI;Importação;Pessimista;2026;1768,762516
SBFI;Importação;Pessimista;2027;2213,137266
SBFI;Importação;Pessimista;2028;2414,218305
SBFI;Importação;Pessimista;2029;2527,036251
SBFI;Importação;Pessimista;2030;2611,913355
SBFI;Importação;Pessimista;2031;2689,404516
SBFI;Importação;Pessimista;2032;2766,105048
SBFI;Importação;Pessimista;2033;2843,753046
SBFI;Importação;Pessimista;2034;2922,606936
SBFI;Importação;Pessimista;2035;3002,427236
SBFI;Importação;Pessimista;2036;3082,920601
SBFI;Importação;Pessimista;2037;3163,778069
SBFI;Importação;Pessimista;2038;3244,797416
SBFI;Importação;Pessimista;2039;3325,820466
SBFI;Importação;Pessimista;2040;3406,782381
SBFI;Importação;Pessimista;2041;3487,670436
SBFI;Importação;Pessimista;2042;3568,536745
SBFI;Importação;Pessimista;2043;3649,462548
SBFI;Importação;Pessimista;2044;3730,57627
SBFI;Importação;Pessimista;2045;3812,0144
SBFI;Importação;Pessimista;2046;3893,934596
SBFI;Importação;Pessimista;2047;3976,492992
SBFI;Importação;Pessimista;2048;4059,847538
SBFI;Importação;Pessimista;2049;4144,13976
SBFI;Importação;Pessimista;2050;4229,503063
SBFI;Importação;Pessimista;2051;4316,046151
SBFI;Importação;Pessimista;2052;4403,861937
SBFI;Importação;Pessimista;2053;4493,019381
SBFI;Importação;Pessimista;2054;4583,569736
SBGR;Importação;Transformador;2025;268831952,9
SBGR;Importação;Transformador;2026;273531558,3
SBGR;Importação;Transformador;2027;283398608
SBGR;Importação;Transformador;2028;293849227,2
SBGR;Importação;Transformador;2029;304303037,9
SBGR;Importação;Transformador;2030;314757440,8
SBGR;Importação;Transformador;2031;325271947,8
SBGR;Importação;Transformador;2032;335910222,8
SBGR;Importação;Transformador;2033;346739458,2
SBGR;Importação;Transformador;2034;357828913,3
SBGR;Importação;Transformador;2035;369244117,9
SBGR;Importação;Transformador;2036;381054322,3
SBGR;Importação;Transformador;2037;393321161
SBGR;Importação;Transformador;2038;406102207,6
SBGR;Importação;Transformador;2039;419447132,3
SBGR;Importação;Transformador;2040;433399111,2
SBGR;Importação;Transformador;2041;447989871,8
SBGR;Importação;Transformador;2042;463245686,9
SBGR;Importação;Transformador;2043;479182895,6
SBGR;Importação;Transformador;2044;495812130,8
SBGR;Importação;Transformador;2045;513137455,1
SBGR;Importação;Transformador;2046;531160061,3
SBGR;Importação;Transformador;2047;549876451,3
SBGR;Importação;Transformador;2048;569283454,9
SBGR;Importação;Transformador;2049;589376550,3
SBGR;Importação;Transformador;2050;610153507,1
SBGR;Importação;Transformador;2051;631613945
SBGR;Importação;Transformador;2052;653762752
SBGR;Importação;Transformador;2053;676608804,4
SBGR;Importação;Transformador;2054;700168345,5
SBSV;Importação;Transformador;2025;1919609,57
SBSV;Importação;Transformador;2026;1957355,565
SBSV;Importação;Transformador;2027;2029702,602
SBSV;Importação;Transformador;2028;2106407,509
SBSV;Importação;Transformador;2029;2184710,354
SBSV;Importação;Transformador;2030;2265087,867
SBSV;Importação;Transformador;2031;2347893,741
SBSV;Importação;Transformador;2032;2433361,76
SBSV;Importação;Transformador;2033;2521579
SBSV;Importação;Transformador;2034;2612629,8
SBSV;Importação;Transformador;2035;2706547,977
SBSV;Importação;Transformador;2036;2803393,175
SBSV;Importação;Transformador;2037;2903203,242
SBSV;Importação;Transformador;2038;3006056,239
SBSV;Importação;Transformador;2039;3112027,305
SBSV;Importação;Transformador;2040;3221232,931
SBSV;Importação;Transformador;2041;3333799,049
SBSV;Importação;Transformador;2042;3449889,298
SBSV;Importação;Transformador;2043;3569675,036
SBSV;Importação;Transformador;2044;3693362,734
SBSV;Importação;Transformador;2045;3821162,548
SBSV;Importação;Transformador;2046;3953310,732
SBSV;Importação;Transformador;2047;4090045,418
SBSV;Importação;Transformador;2048;4231622,377
SBSV;Importação;Transformador;2049;4378292,181
SBSV;Importação;Transformador;2050;4530317,221
SBSV;Importação;Transformador;2051;4687949,331
SBSV;Importação;Transformador;2052;4851446,136
SBSV;Importação;Transformador;2053;5021053,726
SBSV;Importação;Transformador;2054;5197020,771
SBKP;Importação;Transformador;2025;118417673
SBKP;Importação;Transformador;2026;135468918,6
SBKP;Importação;Transformador;2027;147329232,2
SBKP;Importação;Transformador;2028;156663068,5
SBKP;Importação;Transformador;2029;165012164,1
SBKP;Importação;Transformador;2030;173027474,2
SBKP;Importação;Transformador;2031;180973829,4
SBKP;Importação;Transformador;2032;188974046,6
SBKP;Importação;Transformador;2033;197104207,3
SBKP;Importação;Transformador;2034;205425006,2
SBKP;Importação;Transformador;2035;213988554,8
SBKP;Importação;Transformador;2036;222847793,1
SBKP;Importação;Transformador;2037;232049258,2
SBKP;Importação;Transformador;2038;241636225,9
SBKP;Importação;Transformador;2039;251645979,8
SBKP;Importação;Transformador;2040;262110904,2
SBKP;Importação;Transformador;2041;273054804,3
SBKP;Importação;Transformador;2042;284497400
SBKP;Importação;Transformador;2043;296450962,3
SBKP;Importação;Transformador;2044;308923492,8
SBKP;Importação;Transformador;2045;321918068,9
SBKP;Importação;Transformador;2046;335435614
SBKP;Importação;Transformador;2047;349473536,4
SBKP;Importação;Transformador;2048;364029486,7
SBKP;Importação;Transformador;2049;379100096,9
SBKP;Importação;Transformador;2050;394683715,1
SBKP;Importação;Transformador;2051;410780070,3
SBKP;Importação;Transformador;2052;427392836,5
SBKP;Importação;Transformador;2053;444528673,9
SBKP;Importação;Transformador;2054;462199761,2
SBGL;Importação;Transformador;2025;41939980,66
SBGL;Importação;Transformador;2026;43882515,98
SBGL;Importação;Transformador;2027;45758552,16
SBGL;Importação;Transformador;2028;47312007,49
SBGL;Importação;Transformador;2029;48755126,98
SBGL;Importação;Transformador;2030;50208400,92
SBGL;Importação;Transformador;2031;51715038,58
SBGL;Importação;Transformador;2032;53288603,52
SBGL;Importação;Transformador;2033;54931573,22
SBGL;Importação;Transformador;2034;56644147,49
SBGL;Importação;Transformador;2035;58425350,42
SBGL;Importação;Transformador;2036;60274818,72
SBGL;Importação;Transformador;2037;62191996,25
SBGL;Importação;Transformador;2038;64177190,79
SBGL;Importação;Transformador;2039;66230747,56
SBGL;Importação;Transformador;2040;68353823,76
SBGL;Importação;Transformador;2041;70547814,89
SBGL;Importação;Transformador;2042;72814872,34
SBGL;Importação;Transformador;2043;75157380,68
SBGL;Importação;Transformador;2044;77578470,44
SBGL;Importação;Transformador;2045;80081458,83
SBGL;Importação;Transformador;2046;82670263,04
SBGL;Importação;Transformador;2047;85348964,36
SBGL;Importação;Transformador;2048;88122087,15
SBGL;Importação;Transformador;2049;90994175,87
SBGL;Importação;Transformador;2050;93970091,52
SBGL;Importação;Transformador;2051;97054586,95
SBGL;Importação;Transformador;2052;100252588,2
SBGL;Importação;Transformador;2053;103568862,8
SBGL;Importação;Transformador;2054;107008261,4
SBBR;Importação;Transformador;2025;1626398,101
SBBR;Importação;Transformador;2026;1709135,447
SBBR;Importação;Transformador;2027;1802333,017
SBBR;Importação;Transformador;2028;1884928,375
SBBR;Importação;Transformador;2029;1963101,613
SBBR;Importação;Transformador;2030;2041226,843
SBBR;Importação;Transformador;2031;2121101,627
SBBR;Importação;Transformador;2032;2203462,335
SBBR;Importação;Transformador;2033;2288563,187
SBBR;Importação;Transformador;2034;2376534,897
SBBR;Importação;Transformador;2035;2467416,896
SBBR;Importação;Transformador;2036;2561258,77
SBBR;Importação;Transformador;2037;2658084,681
SBBR;Importação;Transformador;2038;2757956,782
SBBR;Importação;Transformador;2039;2860935,117
SBBR;Importação;Transformador;2040;2967120,651
SBBR;Importação;Transformador;2041;3076624,719
SBBR;Importação;Transformador;2042;3189596,207
SBBR;Importação;Transformador;2043;3306192,661
SBBR;Importação;Transformador;2044;3426606,561
SBBR;Importação;Transformador;2045;3551034,922
SBBR;Importação;Transformador;2046;3679700,751
SBBR;Importação;Transformador;2047;3812829,599
SBBR;Importação;Transformador;2048;3950664,669
SBBR;Importação;Transformador;2049;4093444,708
SBBR;Importação;Transformador;2050;4241420,347
SBBR;Importação;Transformador;2051;4394832,39
SBBR;Importação;Transformador;2052;4553927,527
SBBR;Importação;Transformador;2053;4718941,546
SBBR;Importação;Transformador;2054;4890112,929
SBFL;Importação;Transformador;2025;5397760,044
SBFL;Importação;Transformador;2026;5399110,07
SBFL;Importação;Transformador;2027;5499042,106
SBFL;Importação;Transformador;2028;5610952,886
SBFL;Importação;Transformador;2029;5725488,025
SBFL;Importação;Transformador;2030;5841912,319
SBFL;Importação;Transformador;2031;5960226,186
SBFL;Importação;Transformador;2032;6080570,256
SBFL;Importação;Transformador;2033;6203003,986
SBFL;Importação;Transformador;2034;6327656,352
SBFL;Importação;Transformador;2035;6454633,142
SBFL;Importação;Transformador;2036;6584118,411
SBFL;Importação;Transformador;2037;6716296,53
SBFL;Importação;Transformador;2038;6851434,455
SBFL;Importação;Transformador;2039;6989811,302
SBFL;Importação;Transformador;2040;7131775,991
SBFL;Importação;Transformador;2041;7277695,24
SBFL;Importação;Transformador;2042;7427988,779
SBFL;Importação;Transformador;2043;7583081,091
SBFL;Importação;Transformador;2044;7743436,04
SBFL;Importação;Transformador;2045;7909508,62
SBFL;Importação;Transformador;2046;8081774,713
SBFL;Importação;Transformador;2047;8260695,536
SBFL;Importação;Transformador;2048;8446739,276
SBFL;Importação;Transformador;2049;8640348,58
SBFL;Importação;Transformador;2050;8841964,517
SBFL;Importação;Transformador;2051;9051995,553
SBFL;Importação;Transformador;2052;9270841,359
SBFL;Importação;Transformador;2053;9498869,945
SBFL;Importação;Transformador;2054;9736438,913
SBFZ;Importação;Transformador;2025;2932874,852
SBFZ;Importação;Transformador;2026;2771130,619
SBFZ;Importação;Transformador;2027;2772286,676
SBFZ;Importação;Transformador;2028;2817974,392
SBFZ;Importação;Transformador;2029;2878425,576
SBFZ;Importação;Transformador;2030;2944984,61
SBFZ;Importação;Transformador;2031;3014981,11
SBFZ;Importação;Transformador;2032;3087727,993
SBFZ;Importação;Transformador;2033;3163128,62
SBFZ;Importação;Transformador;2034;3241326,063
SBFZ;Importação;Transformador;2035;3322490,501
SBFZ;Importação;Transformador;2036;3406823,813
SBFZ;Importação;Transformador;2037;3494491,85
SBFZ;Importação;Transformador;2038;3585670,874
SBFZ;Importação;Transformador;2039;3680504,717
SBFZ;Importação;Transformador;2040;3779145,018
SBFZ;Importação;Transformador;2041;3881724,098
SBFZ;Importação;Transformador;2042;3988383,789
SBFZ;Importação;Transformador;2043;4099252,05
SBFZ;Importação;Transformador;2044;4214472,375
SBFZ;Importação;Transformador;2045;4334179,289
SBFZ;Importação;Transformador;2046;4458523,035
SBFZ;Importação;Transformador;2047;4587651,196
SBFZ;Importação;Transformador;2048;4721726,383
SBFZ;Importação;Transformador;2049;4860908,061
SBFZ;Importação;Transformador;2050;5005370,387
SBFZ;Importação;Transformador;2051;5155283,258
SBFZ;Importação;Transformador;2052;5310828,541
SBFZ;Importação;Transformador;2053;5472184,89
SBFZ;Importação;Transformador;2054;5639541,096
SBSJ;Exportação;Transformador;2038;258466,9667
SBSJ;Importação;Transformador;2038;5296562,465
SBSJ;Exportação;Transformador;2039;264833,8304
SBSJ;Importação;Transformador;2039;5488635,939
SBSJ;Exportação;Transformador;2040;271270,4859
SBSJ;Importação;Transformador;2040;5688017,168
SBSJ;Exportação;Transformador;2041;277808,0027
SBSJ;Importação;Transformador;2041;5894863,286
SBSJ;Exportação;Transformador;2042;284456,4343
SBSJ;Importação;Transformador;2042;6109294,045
SBSJ;Exportação;Transformador;2043;291333,101
SBSJ;Importação;Transformador;2043;6331461,909
SBSJ;Exportação;Transformador;2044;298362,4841
SBSJ;Importação;Transformador;2044;6561464,008
SBSJ;Exportação;Transformador;2045;305525,279
SBSJ;Importação;Transformador;2045;6799405,117
SBSJ;Exportação;Transformador;2046;312738,7972
SBSJ;Importação;Transformador;2046;7045455,374
SBSJ;Exportação;Transformador;2047;320057,5963
SBSJ;Importação;Transformador;2047;7299777,446
SBSJ;Exportação;Transformador;2048;327498,4613
SBSJ;Importação;Transformador;2048;7562606,363
SBSJ;Exportação;Transformador;2049;335067,6941
SBSJ;Importação;Transformador;2049;7834236,448
SBSJ;Exportação;Transformador;2050;342768,7104
SBSJ;Importação;Transformador;2050;8115006,603
SBSJ;Exportação;Transformador;2051;350604,1527
SBSJ;Importação;Transformador;2051;8405319,381
SBSJ;Exportação;Transformador;2052;358576,4786
SBSJ;Importação;Transformador;2052;8705639,907
SBRF;Importação;Transformador;2025;2926268,906
SBRF;Importação;Transformador;2026;2925620,278
SBRF;Importação;Transformador;2027;3037545,589
SBRF;Importação;Transformador;2028;3168809,936
SBRF;Importação;Transformador;2029;3303975,698
SBRF;Importação;Transformador;2030;3441282,207
SBRF;Importação;Transformador;2031;3581153,332
SBRF;Importação;Transformador;2032;3724533,319
SBRF;Importação;Transformador;2033;3872283,922
SBRF;Importação;Transformador;2034;4025258,516
SBRF;Importação;Transformador;2035;4184150,318
SBRF;Importação;Transformador;2036;4349603,945
SBRF;Importação;Transformador;2037;4522112,962
SBRF;Importação;Transformador;2038;4702117,865
SBRF;Importação;Transformador;2039;4889917,116
SBRF;Importação;Transformador;2040;5085741,116
SBRF;Importação;Transformador;2041;5289697,661
SBRF;Importação;Transformador;2042;5501836,065
SBRF;Importação;Transformador;2043;5722117,406
SBRF;Importação;Transformador;2044;5950496,433
SBRF;Importação;Transformador;2045;6186902,393
SBRF;Importação;Transformador;2046;6431317,238
SBRF;Importação;Transformador;2047;6683766,133
SBRF;Importação;Transformador;2048;6944372,98
SBRF;Importação;Transformador;2049;7213337,319
SBRF;Importação;Transformador;2050;7490973,648
SBRF;Importação;Transformador;2051;7777670,509
SBRF;Importação;Transformador;2052;8073912,115
SBRF;Importação;Transformador;2053;8380233,508
SBRF;Importação;Transformador;2054;8697229,082
SBVT;Importação;Transformador;2025;1739550,873
SBVT;Importação;Transformador;2026;2117886,258
SBVT;Importação;Transformador;2027;2317850,571
SBVT;Importação;Transformador;2028;2450715,039
SBVT;Importação;Transformador;2029;2562358,443
SBVT;Importação;Transformador;2030;2669438,839
SBVT;Importação;Transformador;2031;2777830,002
SBVT;Importação;Transformador;2032;2889487,152
SBVT;Importação;Transformador;2033;3005181,184
SBVT;Importação;Transformador;2034;3125071,97
SBVT;Importação;Transformador;2035;3249289,168
SBVT;Importação;Transformador;2036;3377757,432
SBVT;Importação;Transformador;2037;3510583,946
SBVT;Importação;Transformador;2038;3647720,883
SBVT;Importação;Transformador;2039;3789305,296
SBVT;Importação;Transformador;2040;3935328,475
SBVT;Importação;Transformador;2041;4086025,609
SBVT;Importação;Transformador;2042;4241475,931
SBVT;Importação;Transformador;2043;4401972,014
SBVT;Importação;Transformador;2044;4567642,523
SBVT;Importação;Transformador;2045;4738857,888
SBVT;Importação;Transformador;2046;4915805,91
SBVT;Importação;Transformador;2047;5098894,156
SBVT;Importação;Transformador;2048;5288324,178
SBVT;Importação;Transformador;2049;5484538,999
SBVT;Importação;Transformador;2050;5687760,145
SBVT;Importação;Transformador;2051;5898432,566
SBVT;Importação;Transformador;2052;6116755,098
SBVT;Importação;Transformador;2053;6343178,869
SBVT;Importação;Transformador;2054;6577896,659
SBPA;Importação;Transformador;2025;987993,0179
SBPA;Importação;Transformador;2026;1586989,723
SBPA;Importação;Transformador;2027;1935407,886
SBPA;Importação;Transformador;2028;2135633,896
SBPA;Importação;Transformador;2029;2277445,849
SBPA;Importação;Transformador;2030;2400517,271
SBPA;Importação;Transformador;2031;2519603,693
SBPA;Importação;Transformador;2032;2639907,102
SBPA;Importação;Transformador;2033;2763100,178
SBPA;Importação;Transformador;2034;2889660,271
SBPA;Importação;Transformador;2035;3019599,328
SBPA;Importação;Transformador;2036;3152839,065
SBPA;Importação;Transformador;2037;3289267,121
SBPA;Importação;Transformador;2038;3428864,02
SBPA;Importação;Transformador;2039;3571672,025
SBPA;Importação;Transformador;2040;3717860,996
SBPA;Importação;Transformador;2041;3867686,88
SBPA;Importação;Transformador;2042;4021520,258
SBPA;Importação;Transformador;2043;4179793,234
SBPA;Importação;Transformador;2044;4343016,943
SBPA;Importação;Transformador;2045;4511719,569
SBPA;Importação;Transformador;2046;4686454,71
SBPA;Importação;Transformador;2047;4867750,11
SBPA;Importação;Transformador;2048;5056112,207
SBPA;Importação;Transformador;2049;5251984,384
SBPA;Importação;Transformador;2050;5455762,781
SBPA;Importação;Transformador;2051;5667765,621
SBPA;Importação;Transformador;2052;5888258,648
SBPA;Importação;Transformador;2053;6117440,799
SBPA;Importação;Transformador;2054;6355474,89
SBCT;Importação;Transformador;2025;9161769,316
SBCT;Importação;Transformador;2026;10499542,21
SBCT;Importação;Transformador;2027;11367454,71
SBCT;Importação;Transformador;2028;12023666,42
SBCT;Importação;Transformador;2029;12601764,7
SBCT;Importação;Transformador;2030;13155946,99
SBCT;Importação;Transformador;2031;13706954,41
SBCT;Importação;Transformador;2032;14263677,54
SBCT;Importação;Transformador;2033;14830163,64
SBCT;Importação;Transformador;2034;15408991,07
SBCT;Importação;Transformador;2035;16001796,6
SBCT;Importação;Transformador;2036;16610060,85
SBCT;Importação;Transformador;2037;17234906,63
SBCT;Importação;Transformador;2038;17877543,88
SBCT;Importação;Transformador;2039;18539016,07
SBCT;Importação;Transformador;2040;19220504,02
SBCT;Importação;Transformador;2041;19923137,32
SBCT;Importação;Transformador;2042;20648192,33
SBCT;Importação;Transformador;2043;21396915,23
SBCT;Importação;Transformador;2044;22170711,89
SBCT;Importação;Transformador;2045;22970959,36
SBCT;Importação;Transformador;2046;23799160,55
SBCT;Importação;Transformador;2047;24656798,96
SBCT;Importação;Transformador;2048;25545447,67
SBCT;Importação;Transformador;2049;26466630
SBCT;Importação;Transformador;2050;27421933,29
SBCT;Importação;Transformador;2051;28412869,93
SBCT;Importação;Transformador;2052;29440984,68
SBCT;Importação;Transformador;2053;30507746,56
SBCT;Importação;Transformador;2054;31614640,79
SBEG;Importação;Transformador;2025;29654093,04
SBEG;Importação;Transformador;2026;30530629,58
SBEG;Importação;Transformador;2027;31734140,29
SBEG;Importação;Transformador;2028;33019405
SBEG;Importação;Transformador;2029;34322656,35
SBEG;Importação;Transformador;2030;35631701,27
SBEG;Importação;Transformador;2031;36948942,64
SBEG;Importação;Transformador;2032;38282241,05
SBEG;Importação;Transformador;2033;39639679,44
SBEG;Importação;Transformador;2034;41029658,19
SBEG;Importação;Transformador;2035;42459304,61
SBEG;Importação;Transformador;2036;43935397,3
SBEG;Importação;Transformador;2037;45463446,17
SBEG;Importação;Transformador;2038;47048756,96
SBEG;Importação;Transformador;2039;48695722,04
SBEG;Importação;Transformador;2040;50408669,92
SBEG;Importação;Transformador;2041;52191395,63
SBEG;Importação;Transformador;2042;54047752,96
SBEG;Importação;Transformador;2043;55981227,08
SBEG;Importação;Transformador;2044;57995506,54
SBEG;Importação;Transformador;2045;60094019,5
SBEG;Importação;Transformador;2046;62280400,73
SBEG;Importação;Transformador;2047;64558136,5
SBEG;Importação;Transformador;2048;66930895,33
SBEG;Importação;Transformador;2049;69402179,05
SBEG;Importação;Transformador;2050;71975655,58
SBEG;Importação;Transformador;2051;74654801,02
SBEG;Importação;Transformador;2052;77443205,07
SBEG;Importação;Transformador;2053;80344288,32
SBEG;Importação;Transformador;2054;83361558,08
SBCF;Importação;Transformador;2025;3612973,637
SBCF;Importação;Transformador;2026;4124005,11
SBCF;Importação;Transformador;2027;4514562,413
SBCF;Importação;Transformador;2028;4782062,55
SBCF;Importação;Transformador;2029;4994905,328
SBCF;Importação;Transformador;2030;5189811,997
SBCF;Importação;Transformador;2031;5381654
SBCF;Importação;Transformador;2032;5576466,235
SBCF;Importação;Transformador;2033;5776814,691
SBCF;Importação;Transformador;2034;5984062,739
SBCF;Importação;Transformador;2035;6198944,053
SBCF;Importação;Transformador;2036;6421971,36
SBCF;Importação;Transformador;2037;6653424,887
SBCF;Importação;Transformador;2038;6893546,221
SBCF;Importação;Transformador;2039;7142475,274
SBCF;Importação;Transformador;2040;7400384,898
SBCF;Importação;Transformador;2041;7667433,456
SBCF;Importação;Transformador;2042;7943854,152
SBCF;Importação;Transformador;2043;8229902,133
SBCF;Importação;Transformador;2044;8525932,368
SBCF;Importação;Transformador;2045;8832332,708
SBCF;Importação;Transformador;2046;9149580,566
SBCF;Importação;Transformador;2047;9478184,894
SBCF;Importação;Transformador;2048;9818720,646
SBCF;Importação;Transformador;2049;10171769,31
SBCF;Importação;Transformador;2050;10537953,69
SBCF;Importação;Transformador;2051;10917878,43
SBCF;Importação;Transformador;2052;11312163,78
SBCF;Importação;Transformador;2053;11721399,87
SBCF;Importação;Transformador;2054;12146177,57
SBBE;Importação;Transformador;2025;74728,11221
SBBE;Importação;Transformador;2026;74543,41632
SBBE;Importação;Transformador;2027;76459,61305
SBBE;Importação;Transformador;2028;78578,35721
SBBE;Importação;Transformador;2029;80734,39497
SBBE;Importação;Transformador;2030;82934,23225
SBBE;Importação;Transformador;2031;85189,36116
SBBE;Importação;Transformador;2032;87508,38928
SBBE;Importação;Transformador;2033;89895,48397
SBBE;Importação;Transformador;2034;92354,25871
SBBE;Importação;Transformador;2035;94886,58031
SBBE;Importação;Transformador;2036;97494,73302
SBBE;Importação;Transformador;2037;100180,1932
SBBE;Importação;Transformador;2038;102945,3792
SBBE;Importação;Transformador;2039;105792,5094
SBBE;Importação;Transformador;2040;108724,8406
SBBE;Importação;Transformador;2041;111745,8171
SBBE;Importação;Transformador;2042;114859,8591
SBBE;Importação;Transformador;2043;118071,5563
SBBE;Importação;Transformador;2044;121386,4254
SBBE;Importação;Transformador;2045;124810,058
SBBE;Importação;Transformador;2046;128348,737
SBBE;Importação;Transformador;2047;132008,7796
SBBE;Importação;Transformador;2048;135796,9709
SBBE;Importação;Transformador;2049;139719,9443
SBBE;Importação;Transformador;2050;143784,647
SBBE;Importação;Transformador;2051;147997,7323
SBBE;Importação;Transformador;2052;152366,0048
SBBE;Importação;Transformador;2053;156895,9515
SBBE;Importação;Transformador;2054;161594,1261
SBSG;Importação;Transformador;2025;38109,67639
SBSG;Importação;Transformador;2026;43533,28483
SBSG;Importação;Transformador;2027;47516,15962
SBSG;Importação;Transformador;2028;50977,1391
SBSG;Importação;Transformador;2029;54259,36447
SBSG;Importação;Transformador;2030;57497,85133
SBSG;Importação;Transformador;2031;60743,97279
SBSG;Importação;Transformador;2032;64023,73215
SBSG;Importação;Transformador;2033;67349,28513
SBSG;Importação;Transformador;2034;70730,4555
SBSG;Importação;Transformador;2035;74174,36576
SBSG;Importação;Transformador;2036;77688,98976
SBSG;Importação;Transformador;2037;81282,0093
SBSG;Importação;Transformador;2038;84962,87667
SBSG;Importação;Transformador;2039;88741,54119
SBSG;Importação;Transformador;2040;92629,73499
SBSG;Importação;Transformador;2041;96639,8128
SBSG;Importação;Transformador;2042;100785,4924
SBSG;Importação;Transformador;2043;105080,5697
SBSG;Importação;Transformador;2044;109539,7044
SBSG;Importação;Transformador;2045;114177,0372
SBSG;Importação;Transformador;2046;119006,8611
SBSG;Importação;Transformador;2047;124042,5822
SBSG;Importação;Transformador;2048;129297,2231
SBSG;Importação;Transformador;2049;134782,5322
SBSG;Importação;Transformador;2050;140509,6151
SBSG;Importação;Transformador;2051;146488,1311
SBSG;Importação;Transformador;2052;152726,9555
SBSG;Importação;Transformador;2053;159233,6093
SBSG;Importação;Transformador;2054;166014,8681
SBCB;Importação;Transformador;2025;386696,2183
SBCB;Importação;Transformador;2026;411810,1414
SBCB;Importação;Transformador;2027;434618,7837
SBCB;Importação;Transformador;2028;455940,9676
SBCB;Importação;Transformador;2029;477222,687
SBCB;Importação;Transformador;2030;498977,1693
SBCB;Importação;Transformador;2031;521443,9786
SBCB;Importação;Transformador;2032;544651,9719
SBCB;Importação;Transformador;2033;568666,4369
SBCB;Importação;Transformador;2034;593472,4061
SBCB;Importação;Transformador;2035;619114,4132
SBCB;Importação;Transformador;2036;645581,3862
SBCB;Importação;Transformador;2037;672912,0791
SBCB;Importação;Transformador;2038;701104,6196
SBCB;Importação;Transformador;2039;730199,0251
SBCB;Importação;Transformador;2040;760205,4167
SBCB;Importação;Transformador;2041;791170,0888
SBCB;Importação;Transformador;2042;823117,7375
SBCB;Importação;Transformador;2043;856102,1373
SBCB;Importação;Transformador;2044;890162,3947
SBCB;Importação;Transformador;2045;925360,3785
SBCB;Importação;Transformador;2046;961746,7426
SBCB;Importação;Transformador;2047;999390,1168
SBCB;Importação;Transformador;2048;1038350,043
SBCB;Importação;Transformador;2049;1078698,517
SBCB;Importação;Transformador;2050;1120500,097
SBCB;Importação;Transformador;2051;1163827,297
SBCB;Importação;Transformador;2052;1208745,883
SBCB;Importação;Transformador;2053;1255326,802
SBCB;Importação;Transformador;2054;1303635,11
SBSL;Importação;Transformador;2025;20035,15656
SBSL;Importação;Transformador;2026;19870,28972
SBSL;Importação;Transformador;2027;20709,9464
SBSL;Importação;Transformador;2028;21767,55148
SBSL;Importação;Transformador;2029;22856,0385
SBSL;Importação;Transformador;2030;23918,27539
SBSL;Importação;Transformador;2031;24959,4793
SBSL;Importação;Transformador;2032;25991,8133
SBSL;Importação;Transformador;2033;27043,93946
SBSL;Importação;Transformador;2034;28140,12193
SBSL;Importação;Transformador;2035;29309,86791
SBSL;Importação;Transformador;2036;30575,92991
SBSL;Importação;Transformador;2037;31960,13006
SBSL;Importação;Transformador;2038;33476,65839
SBSL;Importação;Transformador;2039;35135,71451
SBSL;Importação;Transformador;2040;36940,32399
SBSL;Importação;Transformador;2041;38889,04785
SBSL;Importação;Transformador;2042;40974,87654
SBSL;Importação;Transformador;2043;43187,31809
SBSL;Importação;Transformador;2044;45512,54847
SBSL;Importação;Transformador;2045;47935,00074
SBSL;Importação;Transformador;2046;50438,08876
SBSL;Importação;Transformador;2047;53005,53589
SBSL;Importação;Transformador;2048;55622,26059
SBSL;Importação;Transformador;2049;58275,37592
SBSL;Importação;Transformador;2050;60955,08034
SBSL;Importação;Transformador;2051;63655,24607
SBSL;Importação;Transformador;2052;66374,05076
SBSL;Importação;Transformador;2053;69114,12569
SBSL;Importação;Transformador;2054;71882,716
SBMO;Importação;Transformador;2025;29770,86667
SBMO;Importação;Transformador;2026;29891,51786
SBMO;Importação;Transformador;2027;32721,70186
SBMO;Importação;Transformador;2028;34684,85506
SBMO;Importação;Transformador;2029;35866,92756
SBMO;Importação;Transformador;2030;36721,72145
SBMO;Importação;Transformador;2031;37472,03124
SBMO;Importação;Transformador;2032;38203,61968
SBMO;Importação;Transformador;2033;38947,50248
SBMO;Importação;Transformador;2034;39715,51692
SBMO;Importação;Transformador;2035;40512,54561
SBMO;Importação;Transformador;2036;41341,29445
SBMO;Importação;Transformador;2037;42203,44346
SBMO;Importação;Transformador;2038;43100,48624
SBMO;Importação;Transformador;2039;44033,69949
SBMO;Importação;Transformador;2040;45004,43139
SBMO;Importação;Transformador;2041;46014,00057
SBMO;Importação;Transformador;2042;47063,81833
SBMO;Importação;Transformador;2043;48155,30872
SBMO;Importação;Transformador;2044;49290,03897
SBMO;Importação;Transformador;2045;50469,59679
SBMO;Importação;Transformador;2046;51695,69188
SBMO;Importação;Transformador;2047;52970,09003
SBMO;Importação;Transformador;2048;54294,6568
SBMO;Importação;Transformador;2049;55671,27893
SBMO;Importação;Transformador;2050;57101,92686
SBMO;Importação;Transformador;2051;58588,56056
SBMO;Importação;Transformador;2052;60133,18705
SBMO;Importação;Transformador;2053;61737,79445
SBMO;Importação;Transformador;2054;63404,3946
