ICAO;cenario;Ano; Carga (kg) 
SBTC;Transformador;2032;36180,99695
SBTC;Transformador;2033;37856,46484
SBTC;Transformador;2034;39304,30982
SBTC;Transformador;2035;40623,74646
SBTC;Transformador;2036;41877,75251
SBTC;Transformador;2037;43105,43663
SBTC;Transformador;2038;44330,67251
SBTC;Transformador;2039;45567,69184
SBTC;Transformador;2040;46825,42319
SBTC;Transformador;2041;48109,8759
SBTC;Transformador;2042;49425,44823
SBTC;Transformador;2043;50774,92297
SBTC;Transformador;2044;52159,82816
SBTC;Transformador;2045;53580,86318
SBTC;Transformador;2046;55038,66384
SBTC;Transformador;2047;56533,93602
SBTC;Transformador;2048;58067,4037
SBTC;Transformador;2049;59639,4292
SBTC;Transformador;2050;61250,15536
SBTC;Transformador;2051;62899,72012
SBTC;Transformador;2052;64588,61874
SBTC;Transformador;2053;66317,59684
SBTC;Transformador;2054;68087,53674
SBTC;Observado;2004;25295
SBTC;Observado;2005;21455
SBTC;Observado;2006;33363
SBTC;Observado;2007;11283
SBTC;Observado;2008;1720
SBTC;Observado;2009;1387
SBTC;Observado;2010;149149
SBTC;Observado;2011;160012
SBTC;Observado;2012;11585
SBTC;Observado;2013;38547
SBTC;Observado;2014;10167
SBTC;Observado;2015;13015
SBTC;Observado;2016;31925
SBTC;Observado;2017;30027
SBTC;Observado;2018;17381
SBTC;Observado;2019;761
SBTC;Observado;2020;546
SBTC;Observado;2021;60230
SBTC;Observado;2022;110577
SBTC;Observado;2023;7959
SBTC;Observado;2024;16631
SBTC;Tendencial;2024;16631
SBTC;Transformador;2024;16631
SBTC;Pessimista;2024;16631
SBTE;Tendencial;2025;5738340,958
SBTE;Tendencial;2026;5414517,024
SBTE;Tendencial;2027;5357025,151
SBTE;Tendencial;2028;5387726,213
SBTE;Tendencial;2029;5451029,977
SBTE;Tendencial;2030;5527693,545
SBTE;Tendencial;2031;5610480,411
SBTE;Tendencial;2032;5696526,93
SBTE;Tendencial;2033;5784627,256
SBTE;Tendencial;2034;5874297,544
SBTE;Tendencial;2035;5965341,342
SBTE;Tendencial;2036;6057725,39
SBTE;Tendencial;2037;6151462,716
SBTE;Tendencial;2038;6246609,643
SBTE;Tendencial;2039;6343219,883
SBTE;Tendencial;2040;6441358,854
SBTE;Tendencial;2041;6541077,609
SBTE;Tendencial;2042;6642431,506
SBTE;Tendencial;2043;6745460,805
SBTE;Tendencial;2044;6850209,504
SBTE;Tendencial;2045;6956710,711
SBTE;Tendencial;2046;7065002,725
SBTE;Tendencial;2047;7175117,448
SBTE;Tendencial;2048;7287093,7
SBTE;Tendencial;2049;7400965,973
SBTE;Tendencial;2050;7516775,894
SBTE;Tendencial;2051;7634561,873
SBTE;Tendencial;2052;7754369,151
SBTE;Tendencial;2053;7876240,92
SBTE;Tendencial;2054;8000226,722
SBTE;Pessimista;2025;5738340,958
SBTE;Pessimista;2026;5392121,024
SBTE;Pessimista;2027;5307260,056
SBTE;Pessimista;2028;5306857,398
SBTE;Pessimista;2029;5336311,01
SBTE;Pessimista;2030;5377037,139
SBTE;Pessimista;2031;5422204,423
SBTE;Pessimista;2032;5469185,873
SBTE;Pessimista;2033;5516910,277
SBTE;Pessimista;2034;5564964,889
SBTE;Pessimista;2035;5613187,824
SBTE;Pessimista;2036;5661555,829
SBTE;Pessimista;2037;5710079,039
SBTE;Pessimista;2038;5758800,803
SBTE;Pessimista;2039;5807757,437
SBTE;Pessimista;2040;5856992,501
SBTE;Pessimista;2041;5906534,233
SBTE;Pessimista;2042;5956412,905
SBTE;Pessimista;2043;6006644,124
SBTE;Pessimista;2044;6057245,769
SBTE;Pessimista;2045;6108225,471
SBTE;Pessimista;2046;6159594,689
SBTE;Pessimista;2047;6211358,832
SBTE;Pessimista;2048;6263528,617
SBTE;Pessimista;2049;6316110,549
SBTE;Pessimista;2050;6369116,501
SBTE;Pessimista;2051;6422555,063
SBTE;Pessimista;2052;6476439,779
SBTE;Pessimista;2053;6530781,832
SBTE;Pessimista;2054;6585596,798
SBTE;Transformador;2025;5738340,958
SBTE;Transformador;2026;5434494,643
SBTE;Transformador;2027;5401686,281
SBTE;Transformador;2028;5460783,87
SBTE;Transformador;2029;5555392,96
SBTE;Transformador;2030;5665735,554
SBTE;Transformador;2031;5784252,854
SBTE;Transformador;2032;5907902,65
SBTE;Transformador;2033;6035388,952
SBTE;Transformador;2034;6166194,032
SBTE;Transformador;2035;6300120,673
SBTE;Transformador;2036;6437157,885
SBTE;Transformador;2037;6577353,685
SBTE;Transformador;2038;6720809,792
SBTE;Transformador;2039;6867630,565
SBTE;Transformador;2040;7017937,497
SBTE;Transformador;2041;7171839,836
SBTE;Transformador;2042;7329454,594
SBTE;Transformador;2043;7490884,523
SBTE;Transformador;2044;7656238,872
SBTE;Transformador;2045;7825616,675
SBTE;Transformador;2046;7999124,89
SBTE;Transformador;2047;8176865,101
SBTE;Transformador;2048;8358948,895
SBTE;Transformador;2049;8545484,875
SBTE;Transformador;2050;8736592,143
SBTE;Transformador;2051;8932388,224
SBTE;Transformador;2052;9133001,076
SBTE;Transformador;2053;9338558,641
SBTE;Transformador;2054;9549199,055
SBTE;Observado;2004;1991616
SBTE;Observado;2005;3038442
SBTE;Observado;2006;4250027
SBTE;Observado;2007;4238581
SBTE;Observado;2008;4605889
SBTE;Observado;2009;3386814
SBTE;Observado;2010;4041605
SBTE;Observado;2011;5169700
SBTE;Observado;2012;7039120
SBTE;Observado;2013;8307342
SBTE;Observado;2014;7820066
SBTE;Observado;2015;5187619
SBTE;Observado;2016;4436379
SBTE;Observado;2017;4444180
SBTE;Observado;2018;4514382
SBTE;Observado;2019;3816458
SBTE;Observado;2020;2136106
SBTE;Observado;2021;2603633
SBTE;Observado;2022;5429323
SBTE;Observado;2023;5136013
SBTE;Observado;2024;6117916
SBTE;Tendencial;2024;6117916
SBTE;Transformador;2024;6117916
SBTE;Pessimista;2024;6117916
SBTF;Tendencial;2025;111135,8203
SBTF;Tendencial;2026;97572,56347
SBTF;Tendencial;2027;92967,78511
SBTF;Tendencial;2028;91644,45195
SBTF;Tendencial;2029;91764,40955
SBTF;Tendencial;2030;92597,48058
SBTF;Tendencial;2031;93817,57066
SBTF;Tendencial;2032;95265,30128
SBTF;Tendencial;2033;96858,65933
SBTF;Tendencial;2034;98553,98875
SBTF;Tendencial;2035;100327,1981
SBTF;Tendencial;2036;102165,0918
SBTF;Tendencial;2037;104059,8545
SBTF;Tendencial;2038;106007,2648
SBTF;Tendencial;2039;108004,6486
SBTF;Tendencial;2040;110050,7596
SBTF;Tendencial;2041;112144,9098
SBTF;Tendencial;2042;114287,1698
SBTF;Tendencial;2043;116477,8127
SBTF;Tendencial;2044;118717,6529
SBTF;Tendencial;2045;121007,5607
SBTF;Tendencial;2046;123348,7464
SBTF;Tendencial;2047;125742,4096
SBTF;Tendencial;2048;128189,9322
SBTF;Tendencial;2049;130692,5526
SBTF;Tendencial;2050;133251,5708
SBTF;Tendencial;2051;135868,0435
SBTF;Tendencial;2052;138542,9764
SBTF;Tendencial;2053;141277,1044
SBTF;Tendencial;2054;144071,0615
SBTF;Pessimista;2025;111135,8203
SBTF;Pessimista;2026;97032,93141
SBTF;Pessimista;2027;91793,85157
SBTF;Pessimista;2028;89763,48937
SBTF;Pessimista;2029;89120,85732
SBTF;Pessimista;2030;89147,78865
SBTF;Pessimista;2031;89525,97824
SBTF;Pessimista;2032;90100,91028
SBTF;Pessimista;2033;90793,44289
SBTF;Pessimista;2034;91561,47291
SBTF;Pessimista;2035;92381,62999
SBTF;Pessimista;2036;93240,8811
SBTF;Pessimista;2037;94131,26898
SBTF;Pessimista;2038;95048,19486
SBTF;Pessimista;2039;95988,50736
SBTF;Pessimista;2040;96950,37135
SBTF;Pessimista;2041;97932,46726
SBTF;Pessimista;2042;98934,15726
SBTF;Pessimista;2043;99954,98182
SBTF;Pessimista;2044;100994,9476
SBTF;Pessimista;2045;102054,0965
SBTF;Pessimista;2046;103132,7464
SBTF;Pessimista;2047;104231,1847
SBTF;Pessimista;2048;105349,8321
SBTF;Pessimista;2049;106488,9662
SBTF;Pessimista;2050;107648,8959
SBTF;Pessimista;2051;108829,7115
SBTF;Pessimista;2052;110031,4486
SBTF;Pessimista;2053;111253,9137
SBTF;Pessimista;2054;112496,8283
SBTF;Transformador;2025;111135,8203
SBTF;Transformador;2026;98054,06801
SBTF;Transformador;2027;94021,71683
SBTF;Transformador;2028;93344,45577
SBTF;Transformador;2029;94170,41259
SBTF;Transformador;2030;95759,81301
SBTF;Transformador;2031;97780,45412
SBTF;Transformador;2032;100069,319
SBTF;Transformador;2033;102542,4762
SBTF;Transformador;2034;105155,5175
SBTF;Transformador;2035;107884,3557
SBTF;Transformador;2036;110716,3248
SBTF;Transformador;2037;113644,4407
SBTF;Transformador;2038;116665,5576
SBTF;Transformador;2039;119778,1977
SBTF;Transformador;2040;122982,4465
SBTF;Transformador;2041;126279,0187
SBTF;Transformador;2042;129669,4946
SBTF;Transformador;2043;133155,7142
SBTF;Transformador;2044;136740,1685
SBTF;Transformador;2045;140425,4619
SBTF;Transformador;2046;144214,6425
SBTF;Transformador;2047;148110,8077
SBTF;Transformador;2048;152117,3308
SBTF;Transformador;2049;156237,4839
SBTF;Transformador;2050;160474,6773
SBTF;Transformador;2051;164832,0973
SBTF;Transformador;2052;169312,9296
SBTF;Transformador;2053;173920,0901
SBTF;Transformador;2054;178656,4225
SBTF;Observado;2004;17539
SBTF;Observado;2005;311458
SBTF;Observado;2006;172823
SBTF;Observado;2007;15037
SBTF;Observado;2008;20096
SBTF;Observado;2009;17448
SBTF;Observado;2010;37862
SBTF;Observado;2011;1265
SBTF;Observado;2012;4656
SBTF;Observado;2013;4399
SBTF;Observado;2014;78942
SBTF;Observado;2015;33682
SBTF;Observado;2016;8752
SBTF;Observado;2017;17684
SBTF;Observado;2018;22059
SBTF;Observado;2019;25209
SBTF;Observado;2020;86536
SBTF;Observado;2021;45608
SBTF;Observado;2022;51251
SBTF;Observado;2023;94877
SBTF;Observado;2024;171632
SBTF;Tendencial;2024;171632
SBTF;Transformador;2024;171632
SBTF;Pessimista;2024;171632
SBTG;Tendencial;2025;33360,33669
SBTG;Tendencial;2026;27514,87229
SBTG;Tendencial;2027;24818,45872
SBTG;Tendencial;2028;23720,17384
SBTG;Tendencial;2029;23483,79476
SBTG;Tendencial;2030;23730,67571
SBTG;Tendencial;2031;24256,43699
SBTG;Tendencial;2032;24947,57733
SBTG;Tendencial;2033;25740,44738
SBTG;Tendencial;2034;26599,33596
SBTG;Tendencial;2035;27504,33666
SBTG;Tendencial;2036;28444,83368
SBTG;Tendencial;2037;29415,25504
SBTG;Tendencial;2038;30412,99469
SBTG;Tendencial;2039;31436,93386
SBTG;Tendencial;2040;32486,78949
SBTG;Tendencial;2041;33562,46326
SBTG;Tendencial;2042;34664,01561
SBTG;Tendencial;2043;35791,33322
SBTG;Tendencial;2044;36944,24287
SBTG;Tendencial;2045;38122,37657
SBTG;Tendencial;2046;39325,33074
SBTG;Tendencial;2047;40552,55701
SBTG;Tendencial;2048;41803,55088
SBTG;Tendencial;2049;43077,75787
SBTG;Tendencial;2050;44374,72716
SBTG;Tendencial;2051;45694,04469
SBTG;Tendencial;2052;47035,47382
SBTG;Tendencial;2053;48398,87998
SBTG;Tendencial;2054;49784,35273
SBTG;Pessimista;2025;33360,33669
SBTG;Pessimista;2026;27233,28351
SBTG;Pessimista;2027;24215,35457
SBTG;Pessimista;2028;22764,6916
SBTG;Pessimista;2029;22150,02406
SBTG;Pessimista;2030;21996,46785
SBTG;Pessimista;2031;22102,64231
SBTG;Pessimista;2032;22357,33649
SBTG;Pessimista;2033;22698,52601
SBTG;Pessimista;2034;23091,55727
SBTG;Pessimista;2035;23517,13511
SBTG;Pessimista;2036;23964,89719
SBTG;Pessimista;2037;24429,2829
SBTG;Pessimista;2038;24907,51673
SBTG;Pessimista;2039;25398,20126
SBTG;Pessimista;2040;25900,6996
SBTG;Pessimista;2041;26414,54012
SBTG;Pessimista;2042;26939,39251
SBTG;Pessimista;2043;27474,77644
SBTG;Pessimista;2044;28020,16749
SBTG;Pessimista;2045;28574,88479
SBTG;Pessimista;2046;29138,23308
SBTG;Pessimista;2047;29709,41207
SBTG;Pessimista;2048;30287,67867
SBTG;Pessimista;2049;30872,26753
SBTG;Pessimista;2050;31462,51867
SBTG;Pessimista;2051;32057,81916
SBTG;Pessimista;2052;32657,71543
SBTG;Pessimista;2053;33261,84679
SBTG;Pessimista;2054;33870,03915
SBTG;Transformador;2025;33360,33669
SBTG;Transformador;2026;27766,0985
SBTG;Transformador;2027;25359,878
SBTG;Transformador;2028;24583,71683
SBTG;Transformador;2029;24697,72183
SBTG;Transformador;2030;25320,45748
SBTG;Transformador;2031;26245,31859
SBTG;Transformador;2032;27357,14001
SBTG;Transformador;2033;28591,16507
SBTG;Transformador;2034;29911,06762
SBTG;Transformador;2035;31296,72576
SBTG;Transformador;2036;32737,63924
SBTG;Transformador;2037;34228,58392
SBTG;Transformador;2038;35767,48305
SBTG;Transformador;2039;37353,86475
SBTG;Transformador;2040;38988,18099
SBTG;Transformador;2041;40671,10407
SBTG;Transformador;2042;42403,49946
SBTG;Transformador;2043;44186,05257
SBTG;Transformador;2044;46019,39002
SBTG;Transformador;2045;47903,92132
SBTG;Transformador;2046;49840,01447
SBTG;Transformador;2047;51827,8669
SBTG;Transformador;2048;53867,72041
SBTG;Transformador;2049;55959,75185
SBTG;Transformador;2050;58104,25355
SBTG;Transformador;2051;60301,55722
SBTG;Transformador;2052;62552,20508
SBTG;Transformador;2053;64856,86564
SBTG;Transformador;2054;67216,48744
SBTG;Observado;2013;432
SBTG;Observado;2014;16976
SBTG;Observado;2015;23905
SBTG;Observado;2016;13318
SBTG;Observado;2017;26419
SBTG;Observado;2018;41500
SBTG;Observado;2019;67259
SBTG;Observado;2020;14137
SBTG;Observado;2021;46862
SBTG;Observado;2022;51802
SBTG;Observado;2023;69977
SBTG;Observado;2024;77281
SBTG;Tendencial;2024;77281
SBTG;Transformador;2024;77281
SBTG;Pessimista;2024;77281
SBTT;Tendencial;2025;158651,4904
SBTT;Tendencial;2026;130894,0119
SBTT;Tendencial;2027;118077,6481
SBTT;Tendencial;2028;112205,3045
SBTT;Tendencial;2029;109866,1282
SBTT;Tendencial;2030;109426,5462
SBTT;Tendencial;2031;110044,3632
SBTT;Tendencial;2032;111269,0488
SBTT;Tendencial;2033;112853,3948
SBTT;Tendencial;2034;114661,9115
SBTT;Tendencial;2035;116619,714
SBTT;Tendencial;2036;118686,5828
SBTT;Tendencial;2037;120840,6762
SBTT;Tendencial;2038;123071,178
SBTT;Tendencial;2039;125372,6459
SBTT;Tendencial;2040;127743,1807
SBTT;Tendencial;2041;130182,3776
SBTT;Tendencial;2042;132691,0529
SBTT;Tendencial;2043;135270,2878
SBTT;Tendencial;2044;137921,7146
SBTT;Tendencial;2045;140646,8672
SBTT;Tendencial;2046;143447,5193
SBTT;Tendencial;2047;146325,2672
SBTT;Tendencial;2048;149281,7847
SBTT;Tendencial;2049;152318,4472
SBTT;Tendencial;2050;155436,6073
SBTT;Tendencial;2051;158637,2405
SBTT;Tendencial;2052;161921,2018
SBTT;Tendencial;2053;165288,972
SBTT;Tendencial;2054;168740,88
SBTT;Pessimista;2025;158651,4904
SBTT;Pessimista;2026;130124,4362
SBTT;Pessimista;2027;116463,6272
SBTT;Pessimista;2028;109677,2251
SBTT;Pessimista;2029;106359,7911
SBTT;Pessimista;2030;104885,4124
SBTT;Pessimista;2031;104419,8675
SBTT;Pessimista;2032;104519,4094
SBTT;Pessimista;2033;104941,982
SBTT;Pessimista;2034;105555,5452
SBTT;Pessimista;2035;106287,3048
SBTT;Pessimista;2036;107098,0232
SBTT;Pessimista;2037;107966,1131
SBTT;Pessimista;2038;108880,4388
SBTT;Pessimista;2039;109834,9172
SBTT;Pessimista;2040;110826,7353
SBTT;Pessimista;2041;111854,4385
SBTT;Pessimista;2042;112917,6529
SBTT;Pessimista;2043;114016,2192
SBTT;Pessimista;2044;115150,4363
SBTT;Pessimista;2045;116320,4896
SBTT;Pessimista;2046;117526,7438
SBTT;Pessimista;2047;118769,3849
SBTT;Pessimista;2048;120048,6406
SBTT;Pessimista;2049;121364,4669
SBTT;Pessimista;2050;122716,7852
SBTT;Pessimista;2051;124105,1952
SBTT;Pessimista;2052;125529,1946
SBTT;Pessimista;2053;126987,98
SBTT;Pessimista;2054;128480,6359
SBTT;Transformador;2025;158651,4904
SBTT;Transformador;2026;131580,9006
SBTT;Transformador;2027;119527,3574
SBTT;Transformador;2028;114491,4627
SBTT;Transformador;2029;113059,3625
SBTT;Transformador;2030;113592,0849
SBTT;Transformador;2031;115241,4526
SBTT;Transformador;2032;117551,8079
SBTT;Transformador;2033;120272,1505
SBTT;Transformador;2034;123264,6671
SBTT;Transformador;2035;126453,356
SBTT;Transformador;2036;129797,8972
SBTT;Transformador;2037;133277,0367
SBTT;Transformador;2038;136881,1099
SBTT;Transformador;2039;140606,1638
SBTT;Transformador;2040;144452,0902
SBTT;Transformador;2041;148420,4499
SBTT;Transformador;2042;152514,211
SBTT;Transformador;2043;156736,7052
SBTT;Transformador;2044;161091,9617
SBTT;Transformador;2045;165583,9819
SBTT;Transformador;2046;170217,1252
SBTT;Transformador;2047;174995,634
SBTT;Transformador;2048;179923,9257
SBTT;Transformador;2049;185006,1534
SBTT;Transformador;2050;190246,5216
SBTT;Transformador;2051;195648,8628
SBTT;Transformador;2052;201216,9318
SBTT;Transformador;2053;206954,0928
SBTT;Transformador;2054;212863,5775
SBTT;Observado;2004;29681
SBTT;Observado;2005;144904
SBTT;Observado;2006;119976
SBTT;Observado;2007;31087
SBTT;Observado;2008;13895
SBTT;Observado;2009;18565
SBTT;Observado;2010;12981
SBTT;Observado;2011;6635
SBTT;Observado;2012;8384
SBTT;Observado;2013;10284
SBTT;Observado;2014;58765
SBTT;Observado;2015;33948
SBTT;Observado;2016;27085
SBTT;Observado;2017;48410
SBTT;Observado;2018;77525
SBTT;Observado;2019;133630
SBTT;Observado;2020;66486
SBTT;Observado;2021;131168
SBTT;Observado;2022;221253
SBTT;Observado;2023;229022
SBTT;Observado;2024;257196
SBTT;Tendencial;2024;257196
SBTT;Transformador;2024;257196
SBTT;Pessimista;2024;257196
SBUA;Tendencial;2025;12991,73957
SBUA;Tendencial;2026;12002,16684
SBUA;Tendencial;2027;11841,37136
SBUA;Tendencial;2028;11967,98397
SBUA;Tendencial;2029;12206,8798
SBUA;Tendencial;2030;12495,61073
SBUA;Tendencial;2031;12810,07486
SBUA;Tendencial;2032;13140,83341
SBUA;Tendencial;2033;13484,04142
SBUA;Tendencial;2034;13838,38176
SBUA;Tendencial;2035;14203,40578
SBUA;Tendencial;2036;14579,1392
SBUA;Tendencial;2037;14965,62247
SBUA;Tendencial;2038;15362,99764
SBUA;Tendencial;2039;15771,31774
SBUA;Tendencial;2040;16190,68371
SBUA;Tendencial;2041;16621,14975
SBUA;Tendencial;2042;17062,82652
SBUA;Tendencial;2043;17515,79907
SBUA;Tendencial;2044;17980,22331
SBUA;Tendencial;2045;18456,23886
SBUA;Tendencial;2046;18944,04031
SBUA;Tendencial;2047;19443,81028
SBUA;Tendencial;2048;19955,76567
SBUA;Tendencial;2049;20480,0921
SBUA;Tendencial;2050;21016,99
SBUA;Tendencial;2051;21566,61163
SBUA;Tendencial;2052;22129,10299
SBUA;Tendencial;2053;22704,5577
SBUA;Tendencial;2054;23293,05338
SBUA;Pessimista;2025;12991,73957
SBUA;Pessimista;2026;11889,39025
SBUA;Pessimista;2027;11591,44823
SBUA;Pessimista;2028;11564,01455
SBUA;Pessimista;2029;11637,05455
SBUA;Pessimista;2030;11751,29643
SBUA;Pessimista;2031;11884,5099
SBUA;Pessimista;2032;12028,28668
SBUA;Pessimista;2033;12179,30962
SBUA;Pessimista;2034;12336,47659
SBUA;Pessimista;2035;12499,38082
SBUA;Pessimista;2036;12667,9806
SBUA;Pessimista;2037;12842,19976
SBUA;Pessimista;2038;13022,02694
SBUA;Pessimista;2039;13207,35322
SBUA;Pessimista;2040;13398,10431
SBUA;Pessimista;2041;13594,15928
SBUA;Pessimista;2042;13795,44499
SBUA;Pessimista;2043;14001,86419
SBUA;Pessimista;2044;14213,38028
SBUA;Pessimista;2045;14429,94094
SBUA;Pessimista;2046;14651,5393
SBUA;Pessimista;2047;14878,15603
SBUA;Pessimista;2048;15109,79846
SBUA;Pessimista;2049;15346,44534
SBUA;Pessimista;2050;15588,08569
SBUA;Pessimista;2051;15834,66719
SBUA;Pessimista;2052;16086,13161
SBUA;Pessimista;2053;16342,37813
SBUA;Pessimista;2054;16603,29397
SBUA;Transformador;2025;12991,73957
SBUA;Transformador;2026;12102,74954
SBUA;Transformador;2027;12065,62889
SBUA;Transformador;2028;12332,88729
SBUA;Transformador;2029;12725,21043
SBUA;Transformador;2030;13177,54503
SBUA;Transformador;2031;13664,2818
SBUA;Transformador;2032;14175,19539
SBUA;Transformador;2033;14706,09329
SBUA;Transformador;2034;15255,5913
SBUA;Transformador;2035;15823,33369
SBUA;Transformador;2036;16409,54495
SBUA;Transformador;2037;17014,51606
SBUA;Transformador;2038;17638,68121
SBUA;Transformador;2039;18282,40072
SBUA;Transformador;2040;18946,10317
SBUA;Transformador;2041;19630,1777
SBUA;Transformador;2042;20335,08617
SBUA;Transformador;2043;21061,27128
SBUA;Transformador;2044;21809,2648
SBUA;Transformador;2045;22579,59009
SBUA;Transformador;2046;23372,84365
SBUA;Transformador;2047;24189,61941
SBUA;Transformador;2048;25030,56258
SBUA;Transformador;2049;25896,29378
SBUA;Transformador;2050;26787,46255
SBUA;Transformador;2051;27704,67288
SBUA;Transformador;2052;28648,53174
SBUA;Transformador;2053;29619,59307
SBUA;Transformador;2054;30618,40007
SBUA;Observado;2004;3837
SBUA;Observado;2005;6031
SBUA;Observado;2006;5980
SBUA;Observado;2007;4378
SBUA;Observado;2008;6019
SBUA;Observado;2009;3443
SBUA;Observado;2010;2811
SBUA;Observado;2011;591
SBUA;Observado;2012;1104
SBUA;Observado;2013;0
SBUA;Observado;2014;23373
SBUA;Observado;2015;7645
SBUA;Observado;2016;0
SBUA;Observado;2017;119
SBUA;Observado;2018;166
SBUA;Observado;2019;174
SBUA;Observado;2020;166
SBUA;Observado;2021;41652
SBUA;Observado;2022;62837
SBUA;Observado;2023;24104
