Cenário Projeção;Natureza;ICAO;Atributo;Valor
Transformador;domestico;N798;2042;156,5217715
Transformador;domestico;N798;2043;161,201682
Transformador;domestico;N798;2044;165,9323242
Transformador;domestico;N798;2045;170,8678537
Transformador;domestico;N798;2046;175,9214364
Transformador;domestico;N798;2047;181,2216541
Transformador;domestico;N798;2048;186,7561917
Transformador;domestico;N798;2049;192,2913187
Transformador;domestico;N798;2050;198,1500152
Transformador;domestico;N798;2051;204,1734461
Transformador;domestico;N798;2052;210,4664906
Transformador;domestico;N798;2053;217,0051519
Transformador;domestico;N798;2054;223,6639536
Transformador;domestico;N861;2025;404,7540592
Transformador;domestico;N861;2026;415,1164983
Transformador;domestico;N861;2027;429,0639564
Transformador;domestico;N861;2028;396,143642
Transformador;domestico;N861;2029;413,9825135
Transformador;domestico;N861;2030;430,5973898
Transformador;domestico;N861;2031;445,8208283
Transformador;domestico;N861;2032;461,659253
Transformador;domestico;N861;2033;477,1843003
Transformador;domestico;N861;2034;494,2140649
Transformador;domestico;N861;2035;527,5439907
Transformador;domestico;N861;2036;551,8191636
Transformador;domestico;N861;2037;572,1727596
Transformador;domestico;N861;2038;498,0045471
Transformador;domestico;N861;2039;514,7581919
Transformador;domestico;N861;2040;533,5862144
Transformador;domestico;N861;2041;551,6442059
Transformador;domestico;N861;2042;571,7765141
Transformador;domestico;N861;2043;591,3833158
Transformador;domestico;N861;2044;613,1445984
Transformador;domestico;N861;2045;634,2245366
Transformador;domestico;N861;2046;658,3998675
Transformador;domestico;N861;2047;682,1631331
Transformador;domestico;N861;2048;707,9184757
Transformador;domestico;N861;2049;733,4140791
Transformador;domestico;N861;2050;761,7753341
Transformador;domestico;N861;2051;789,6215836
Transformador;domestico;N861;2052;818,4755789
Transformador;domestico;N861;2053;730,8623116
Transformador;domestico;N861;2054;757,687229
Transformador;domestico;N920;2025;233,5914423
Transformador;domestico;N920;2026;228,1401931
Transformador;domestico;N920;2027;231,5167771
Transformador;domestico;N920;2028;243,0068565
Transformador;domestico;N920;2029;250,7717451
Transformador;domestico;N920;2030;257,930538
Transformador;domestico;N920;2031;264,5348821
Transformador;domestico;N920;2032;271,1441843
Transformador;domestico;N920;2033;277,7457275
Transformador;domestico;N920;2034;284,3465533
Transformador;domestico;N920;2035;298,9932331
Transformador;domestico;N920;2036;308,1808446
Transformador;domestico;N920;2037;316,4921365
Transformador;domestico;N920;2038;324,2509125
Transformador;domestico;N920;2039;332,2922773
Transformador;domestico;N920;2040;340,3320618
Transformador;domestico;N920;2041;348,7379239
Transformador;domestico;N920;2042;357,3542272
Transformador;domestico;N920;2043;366,2907506
Transformador;domestico;N920;2044;375,4798961
Transformador;domestico;N920;2045;384,6414564
Transformador;domestico;N920;2046;394,1148908
Transformador;domestico;N920;2047;403,8764978
Transformador;domestico;N920;2048;413,9237754
Transformador;domestico;N920;2049;424,5438797
Transformador;domestico;N920;2050;435,1625824
Transformador;domestico;N920;2051;446,3667827
Transformador;domestico;N920;2052;457,8191919
Transformador;domestico;N920;2053;163,3237761
Transformador;domestico;N920;2054;167,5206204
Transformador;domestico;SBAC;2025;358,2372999
Transformador;domestico;SBAC;2026;395,0134302
Transformador;domestico;SBAC;2027;407,1744114
Transformador;domestico;SBAC;2028;430,6733248
Transformador;domestico;SBAC;2029;445,8137506
Transformador;domestico;SBAC;2030;458,2704869
Transformador;domestico;SBAC;2031;469,823408
Transformador;domestico;SBAC;2032;481,1800294
Transformador;domestico;SBAC;2033;492,5949928
Transformador;domestico;SBAC;2034;504,0056421
Transformador;domestico;SBAC;2035;462,7925344
Transformador;domestico;SBAC;2036;477,5337269
Transformador;domestico;SBAC;2037;490,1116147
Transformador;domestico;SBAC;2038;502,1803731
Transformador;domestico;SBAC;2039;514,4826356
Transformador;domestico;SBAC;2040;527,1740026
Transformador;domestico;SBAC;2041;540,2726104
Transformador;domestico;SBAC;2042;553,7808843
Transformador;domestico;SBAC;2043;567,7917323
Transformador;domestico;SBAC;2044;582,2398844
Transformador;domestico;SBAC;2045;597,0927081
Transformador;domestico;SBAC;2046;612,6121198
Transformador;domestico;SBAC;2047;628,7357381
Transformador;domestico;SBAC;2048;645,402255
Transformador;domestico;SBAC;2049;662,3683809
Transformador;domestico;SBAC;2050;679,8438414
Transformador;domestico;SBAC;2051;698,2430683
Transformador;domestico;SBAC;2052;717,3354265
Transformador;domestico;SBAC;2053;736,9581557
Transformador;domestico;SBAC;2054;732,6688261
Transformador;domestico;SBAE;2025;1212,877152
Transformador;domestico;SBAE;2026;1301,600411
Transformador;domestico;SBAE;2027;1371,413989
Transformador;domestico;SBAE;2028;1460,220679
Transformador;domestico;SBAE;2029;1514,394541
Transformador;domestico;SBAE;2030;1558,966427
Transformador;domestico;SBAE;2031;1598,004236
Transformador;domestico;SBAE;2032;1636,099939
Transformador;domestico;SBAE;2033;1673,033134
Transformador;domestico;SBAE;2034;1711,113241
Transformador;domestico;SBAE;2035;1796,511163
Transformador;domestico;SBAE;2036;1852,04092
Transformador;domestico;SBAE;2037;1897,527431
Transformador;domestico;SBAE;2038;1942,439488
Transformador;domestico;SBAE;2039;1986,61532
Transformador;domestico;SBAE;2040;2033,021343
Transformador;domestico;SBAE;2041;1665,944233
Transformador;domestico;SBAE;2042;1705,489084
Transformador;domestico;SBAE;2043;1745,099619
Transformador;domestico;SBAE;2044;1786,896339
Transformador;domestico;SBAE;2045;1829,140106
Transformador;domestico;SBAE;2046;1872,594487
Transformador;domestico;SBAE;2047;1915,989013
Transformador;domestico;SBAE;2048;1961,413973
Transformador;domestico;SBAE;2049;2007,00138
Transformador;domestico;SBAE;2050;2054,642336
Transformador;domestico;SBAE;2051;2103,505319
Transformador;domestico;SBAE;2052;2154,284361
Transformador;domestico;SBAE;2053;2206,557586
Transformador;domestico;SBAE;2054;2259,912689
Transformador;domestico;SBAR;2025;10680,64943
Transformador;domestico;SBAR;2026;10626,66117
Transformador;domestico;SBAR;2027;10815,63873
Transformador;domestico;SBAR;2028;11343,84352
Transformador;domestico;SBAR;2029;11705,86782
Transformador;domestico;SBAR;2030;12020,29258
Transformador;domestico;SBAR;2031;12315,58175
Transformador;domestico;SBAR;2032;12606,51648
Transformador;domestico;SBAR;2033;12897,99082
Transformador;domestico;SBAR;2034;13193,06426
Transformador;domestico;SBAR;2035;13847,11144
Transformador;domestico;SBAR;2036;14271,42883
Transformador;domestico;SBAR;2037;14632,31845
Transformador;domestico;SBAR;2038;14980,31822
Transformador;domestico;SBAR;2039;15331,35819
Transformador;domestico;SBAR;2040;15690,89674
Transformador;domestico;SBAR;2041;16061,72241
Transformador;domestico;SBAR;2042;15975,80508
Transformador;domestico;SBAR;2043;16357,68476
Transformador;domestico;SBAR;2044;16749,67096
Transformador;domestico;SBAR;2045;17152,76553
Transformador;domestico;SBAR;2046;17568,96319
Transformador;domestico;SBAR;2047;17996,36799
Transformador;domestico;SBAR;2048;18436,69829
Transformador;domestico;SBAR;2049;18888,71319
Transformador;domestico;SBAR;2050;19353,68792
Transformador;domestico;SBAR;2051;19840,11578
Transformador;domestico;SBAR;2052;20345,73543
Transformador;domestico;SBAR;2053;20865,84488
Transformador;domestico;SBAR;2054;21401,14178
Transformador;domestico;SBAT;2025;708,2774277
Transformador;domestico;SBAT;2026;720,2794634
Transformador;domestico;SBAT;2027;720,2177366
Transformador;domestico;SBAT;2028;751,1019465
Transformador;domestico;SBAT;2029;773,6901362
Transformador;domestico;SBAT;2030;794,8036143
Transformador;domestico;SBAT;2031;817,5645942
Transformador;domestico;SBAT;2032;839,8562425
Transformador;domestico;SBAT;2033;862,9417519
Transformador;domestico;SBAT;2034;887,5080731
Transformador;domestico;SBAT;2035;939,2908534
Transformador;domestico;SBAT;2036;973,4392904
Transformador;domestico;SBAT;2037;1002,465337
Transformador;domestico;SBAT;2038;1031,077299
Transformador;domestico;SBAT;2039;1059,952449
Transformador;domestico;SBAT;2040;1089,573918
Transformador;domestico;SBAT;2041;1119,993393
Transformador;domestico;SBAT;2042;1151,426695
Transformador;domestico;SBAT;2043;1181,901905
Transformador;domestico;SBAT;2044;1215,298356
Transformador;domestico;SBAT;2045;1249,93232
Transformador;domestico;SBAT;2046;1285,300041
Transformador;domestico;SBAT;2047;1320,597557
Transformador;domestico;SBAT;2048;1356,833769
Transformador;domestico;SBAT;2049;1394,008401
Transformador;domestico;SBAT;2050;1432,378738
Transformador;domestico;SBAT;2051;1472,617853
Transformador;domestico;SBAT;2052;1514,237727
Transformador;domestico;SBAT;2053;1557,280797
Transformador;domestico;SBAT;2054;1601,633324
Transformador;domestico;SBAU;2025;1116,972743
Transformador;domestico;SBAU;2026;1399,855891
Transformador;domestico;SBAU;2027;1594,952558
Transformador;domestico;SBAU;2028;1786,153914
Transformador;domestico;SBAU;2029;1915,793165
Transformador;domestico;SBAU;2030;2017,762702
Transformador;domestico;SBAU;2031;1682,977075
Transformador;domestico;SBAU;2032;1742,599337
Transformador;domestico;SBAU;2033;1795,946437
Transformador;domestico;SBAU;2034;1847,351736
Transformador;domestico;SBAU;2035;1947,418248
Transformador;domestico;SBAU;2036;2014,019071
Transformador;domestico;SBAU;2037;2068,306831
Transformador;domestico;SBAU;2038;2121,370348
Transformador;domestico;SBAU;2039;2172,943855
Transformador;domestico;SBAU;2040;2226,963899
Transformador;domestico;SBAU;2041;2281,23901
Transformador;domestico;SBAU;2042;2338,301643
Transformador;domestico;SBAU;2043;2395,702355
Transformador;domestico;SBAU;2044;2456,045243
Transformador;domestico;SBAU;2045;2516,860689
Transformador;domestico;SBAU;2046;2581,192477
Transformador;domestico;SBAU;2047;2645,847109
Transformador;domestico;SBAU;2048;2714,093384
Transformador;domestico;SBAU;2049;2782,236302
Transformador;domestico;SBAU;2050;2854,272304
Transformador;domestico;SBAU;2051;2927,58144
Transformador;domestico;SBAU;2052;3003,573465
Transformador;domestico;SBAU;2053;3082,167248
Transformador;domestico;SBAU;2054;3162,548385
Transformador;domestico;SBAX;2025;462,2997935
Transformador;domestico;SBAX;2026;505,6477125
Transformador;domestico;SBAX;2027;467,8478092
Transformador;domestico;SBAX;2028;502,3974493
Transformador;domestico;SBAX;2029;525,0578618
Transformador;domestico;SBAX;2030;543,2196449
Transformador;domestico;SBAX;2031;559,2051767
Transformador;domestico;SBAX;2032;574,3839655
Transformador;domestico;SBAX;2033;589,181304
Transformador;domestico;SBAX;2034;603,9501686
Transformador;domestico;SBAX;2035;636,0502542
Transformador;domestico;SBAX;2036;657,1010851
Transformador;domestico;SBAX;2037;675,0088791
Transformador;domestico;SBAX;2038;692,5277219
Transformador;domestico;SBAX;2039;710,1920046
Transformador;domestico;SBAX;2040;728,3778746
Transformador;domestico;SBAX;2041;747,0264876
Transformador;domestico;SBAX;2042;741,8808149
Transformador;domestico;SBAX;2043;761,1953174
Transformador;domestico;SBAX;2044;781,1172684
Transformador;domestico;SBAX;2045;801,4851904
Transformador;domestico;SBAX;2046;821,7860281
Transformador;domestico;SBAX;2047;842,7360786
Transformador;domestico;SBAX;2048;864,2039308
Transformador;domestico;SBAX;2049;886,3967189
Transformador;domestico;SBAX;2050;909,2796327
Transformador;domestico;SBAX;2051;933,1083555
Transformador;domestico;SBAX;2052;957,7872603
Transformador;domestico;SBAX;2053;983,2554514
Transformador;domestico;SBAX;2054;1009,500464
Transformador;domestico;SBBE;2025;30987,79346
Transformador;domestico;SBBE;2026;30603,83552
Transformador;domestico;SBBE;2027;30967,39531
Transformador;domestico;SBBE;2028;32307,07801
Transformador;domestico;SBBE;2029;33150,59077
Transformador;domestico;SBBE;2030;33435,09138
Transformador;domestico;SBBE;2031;33805,46027
Transformador;domestico;SBBE;2032;34397,92522
Transformador;domestico;SBBE;2033;35048,8049
Transformador;domestico;SBBE;2034;35468,5517
Transformador;domestico;SBBE;2035;36924,74571
Transformador;domestico;SBBE;2036;37801,99485
Transformador;domestico;SBBE;2037;38534,22494
Transformador;domestico;SBBE;2038;38791,24214
Transformador;domestico;SBBE;2039;39544,97461
Transformador;domestico;SBBE;2040;40230,58013
Transformador;domestico;SBBE;2041;40657,02974
Transformador;domestico;SBBE;2042;41223,89816
Transformador;domestico;SBBE;2043;41899,47126
Transformador;domestico;SBBE;2044;42595,89237
Transformador;domestico;SBBE;2045;43362,22955
Transformador;domestico;SBBE;2046;43963,68302
Transformador;domestico;SBBE;2047;44591,44143
Transformador;domestico;SBBE;2048;45115,78553
Transformador;domestico;SBBE;2049;45962,00995
Transformador;domestico;SBBE;2050;46759,11188
Transformador;domestico;SBBE;2051;47606,024
Transformador;domestico;SBBE;2052;48361,15117
Transformador;domestico;SBBE;2053;49217,7459
Transformador;domestico;SBBE;2054;50032,6275
Transformador;domestico;SBBG;2025;135,6761598
Transformador;domestico;SBBG;2026;151,2384272
Transformador;domestico;SBBG;2027;160,47473
Transformador;domestico;SBBG;2028;171,7117719
Transformador;domestico;SBBG;2029;179,733017
Transformador;domestico;SBBG;2030;186,6884541
Transformador;domestico;SBBG;2031;193,4239884
Transformador;domestico;SBBG;2032;200,1725892
Transformador;domestico;SBBG;2033;206,9659109
Transformador;domestico;SBBG;2034;214,1531048
Transformador;domestico;SBBG;2035;226,8928093
Transformador;domestico;SBBG;2036;236,2603001
Transformador;domestico;SBBG;2037;244,4651616
Transformador;domestico;SBBG;2038;235,0475876
Transformador;domestico;SBBG;2039;242,890274
Transformador;domestico;SBBG;2040;250,8868536
Transformador;domestico;SBBG;2041;259,0236051
Transformador;domestico;SBBG;2042;267,4770457
Transformador;domestico;SBBG;2043;276,1579706
Transformador;domestico;SBBG;2044;285,1201411
Transformador;domestico;SBBG;2045;294,3595685
Transformador;domestico;SBBG;2046;302,6163613
Transformador;domestico;SBBG;2047;311,1951807
Transformador;domestico;SBBG;2048;320,1765737
Transformador;domestico;SBBG;2049;329,2023988
Transformador;domestico;SBBG;2050;338,7519361
Transformador;domestico;SBBG;2051;348,706368
Transformador;domestico;SBBG;2052;359,018391
Transformador;domestico;SBBG;2053;369,7921184
Transformador;domestico;SBBG;2054;345,096383
Transformador;domestico;SBBR;2025;119875,0205
Transformador;domestico;SBBR;2026;124892,7075
Transformador;domestico;SBBR;2027;129041,0119
Transformador;domestico;SBBR;2028;136848,7299
Transformador;domestico;SBBR;2029;141751,3667
Transformador;domestico;SBBR;2030;145990,6523
Transformador;domestico;SBBR;2031;149985,0626
Transformador;domestico;SBBR;2032;154110,0552
Transformador;domestico;SBBR;2033;158141,3408
Transformador;domestico;SBBR;2034;162260,8686
Transformador;domestico;SBBR;2035;171088,696
Transformador;domestico;SBBR;2036;176684,915
Transformador;domestico;SBBR;2037;181837,2324
Transformador;domestico;SBBR;2038;186496,3595
Transformador;domestico;SBBR;2039;191578,7338
Transformador;domestico;SBBR;2040;196467,6193
Transformador;domestico;SBBR;2041;201351,9585
Transformador;domestico;SBBR;2042;206263,1211
Transformador;domestico;SBBR;2043;211756,3012
Transformador;domestico;SBBR;2044;216922,4529
Transformador;domestico;SBBR;2045;222523,574
Transformador;domestico;SBBR;2046;228288,2828
Transformador;domestico;SBBR;2047;234431,2242
Transformador;domestico;SBBR;2048;240073,6135
Transformador;domestico;SBBR;2049;246548,1619
Transformador;domestico;SBBR;2050;253173,023
Transformador;domestico;SBBR;2051;260140,7927
Transformador;domestico;SBBR;2052;267270,5014
Transformador;domestico;SBBR;2053;273689,5924
Transformador;domestico;SBBR;2054;281284,3697
Transformador;domestico;SBBV;2025;3283,490511
Transformador;domestico;SBBV;2026;3317,861675
Transformador;domestico;SBBV;2027;3393,51702
Transformador;domestico;SBBV;2028;3583,335784
Transformador;domestico;SBBV;2029;3710,162009
Transformador;domestico;SBBV;2030;3817,986249
Transformador;domestico;SBBV;2031;3919,869395
Transformador;domestico;SBBV;2032;4020,995388
Transformador;domestico;SBBV;2033;4122,527635
Transformador;domestico;SBBV;2034;4226,239611
Transformador;domestico;SBBV;2035;4457,68377
Transformador;domestico;SBBV;2036;4606,838277
Transformador;domestico;SBBV;2037;4733,489471
Transformador;domestico;SBBV;2038;4541,855442
Transformador;domestico;SBBV;2039;4656,297469
Transformador;domestico;SBBV;2040;4773,055773
Transformador;domestico;SBBV;2041;4892,715088
Transformador;domestico;SBBV;2042;5015,849491
Transformador;domestico;SBBV;2043;5142,375105
Transformador;domestico;SBBV;2044;5272,711713
Transformador;domestico;SBBV;2045;5405,808685
Transformador;domestico;SBBV;2046;5543,700606
Transformador;domestico;SBBV;2047;5684,697397
Transformador;domestico;SBBV;2048;5830,041778
Transformador;domestico;SBBV;2049;5979,760782
Transformador;domestico;SBBV;2050;6133,58606
Transformador;domestico;SBBV;2051;6294,980413
Transformador;domestico;SBBV;2052;6463,635815
Transformador;domestico;SBBV;2053;6636,649488
Transformador;domestico;SBBV;2054;6814,597797
Transformador;domestico;SBBW;2025;307,7850809
Transformador;domestico;SBBW;2026;309,4305945
Transformador;domestico;SBBW;2027;316,0961351
Transformador;domestico;SBBW;2028;334,2734915
Transformador;domestico;SBBW;2029;347,8738672
Transformador;domestico;SBBW;2030;359,3537236
Transformador;domestico;SBBW;2031;370,8662663
Transformador;domestico;SBBW;2032;382,0139063
Transformador;domestico;SBBW;2033;393,4495003
Transformador;domestico;SBBW;2034;405,0499263
Transformador;domestico;SBBW;2035;429,4890596
Transformador;domestico;SBBW;2036;445,833278
Transformador;domestico;SBBW;2037;460,0179174
Transformador;domestico;SBBW;2038;473,8930543
Transformador;domestico;SBBW;2039;488,0373926
Transformador;domestico;SBBW;2040;502,3714737
Transformador;domestico;SBBW;2041;517,1472194
Transformador;domestico;SBBW;2042;532,4652554
Transformador;domestico;SBBW;2043;548,1073074
Transformador;domestico;SBBW;2044;564,4023129
Transformador;domestico;SBBW;2045;581,3418063
Transformador;domestico;SBBW;2046;503,6132639
Transformador;domestico;SBBW;2047;519,2950227
Transformador;domestico;SBBW;2048;535,4471698
Transformador;domestico;SBBW;2049;552,2820702
Transformador;domestico;SBBW;2050;569,3199817
Transformador;domestico;SBBW;2051;587,6839414
Transformador;domestico;SBBW;2052;606,545799
Transformador;domestico;SBBW;2053;626,1583564
Transformador;domestico;SBBW;2054;646,4283255
Transformador;domestico;SBCA;2025;3029,458803
Transformador;domestico;SBCA;2026;3070,945883
Transformador;domestico;SBCA;2027;3112,488235
